CODE,Site,Zone,Tree,Aspect,Height,2013.water,2014.water,2015.water,2016.water,2017.water,2018.water,2013.sa,2014.sa,2015.sa,2016.sa,2017.sa,2018.sa,2013.gmin,2014.gmin,2015.gmin,2016.gmin,2017.gmin,2018.gmin
T12.L5.LS,T12,L,5,L,S,NA,NA,116.2546028,131.3368984,164.7226174,126.9754768,NA,NA,3.024054,2.8728513,3.0912552,2.688048,NA,NA,3.08886E-06,5.84473E-06,7.79207E-07,5.78071E-07
T12.L5.WA,T12,L,5,W,A,NA,NA,NA,133.9573919,118.4653774,147.9865772,NA,NA,NA,2.4360435,2.4528438,2.016036,NA,NA,NA,9.9034E-07,2.23188E-06,2.08616E-06
T12.L5.WC,T12,L,5,W,C,NA,NA,97.19222462,149.4708995,117.5536881,127.8026906,NA,NA,2.6712477,1.6128288,2.67796782,2.8896516,NA,NA,3.38493E-06,1.00306E-06,1.90436E-06,1.91863E-06
T12.L5.WS,T12,L,5,W,S,NA,NA,107.460733,125.6574271,105.0045496,127.284345,NA,NA,4.8384864,2.5872462,3.024054,3.2256576,NA,NA,1.12603E-06,1.45633E-06,4.47906E-07,5.08484E-07
T12.W1.LA,T12,W,1,L,A,NA,141.6391898,111.0277778,142.0974889,121.8945487,105.8333333,NA,2.8896516,2.4528438,2.352042,3.0912552,2.9568528,NA,1.25566E-06,3.09598E-06,1.90727E-06,1.03946E-06,1.13078E-06
T12.W1.LC,T12,W,1,L,C,NA,NA,110.2073365,125.4706534,123.8943894,95.40954095,NA,NA,3.1080555,2.3184414,2.9904534,2.7216486,NA,NA,2.83727E-06,1.75645E-06,2.13158E-06,2.27487E-06
T12.W1.LS,T12,W,1,L,S,NA,NA,127.4215553,123.0670927,118.5013876,128.7162162,NA,NA,2.8896516,2.1000375,2.6208468,2.2512402,NA,NA,2.61612E-06,8.03375E-07,4.53703E-06,1.80392E-06
T12.W1.WA,T12,W,1,W,A,NA,50.81730769,81.93146417,131.9086651,NA,136.4238411,NA,3.1080555,1.2936231,2.4528438,NA,1.176021,NA,1.20211E-06,5.57243E-07,1.20457E-06,NA,2.60627E-06
T12.W1.WC,T12,W,1,W,C,NA,155.6621881,89.3659181,124.5423341,101.3992537,NA,NA,2.4864444,2.520045,2.2680405,2.4192432,NA,NA,1.32853E-06,2.12011E-06,1.19777E-06,2.77549E-06,NA
T12.W1.WS,T12,W,1,W,S,NA,124.781171,119.8240866,129.5532646,128.9765721,127.4739583,NA,3.4776621,2.6544474,2.8224504,2.7888498,2.4192432,NA,5.54891E-07,2.64062E-06,2.21362E-06,3.56036E-06,8.00195E-07
T12.W2.LA,T12,W,2,L,A,NA,140.2,102.6032316,117.2241993,111.8381916,120.2881152,NA,3.3096591,2.688048,2.9064519,2.7216486,2.6208468,NA,1.46205E-06,2.85904E-06,1.72754E-06,2.49607E-06,3.32545E-06
T12.W2.LC,T12,W,2,L,C,NA,124.4746967,109.7315436,114.3611404,121.6510903,115.3918791,NA,3.024054,2.5704459,2.9400525,2.856051,2.688048,NA,1.22382E-06,3.25969E-06,1.70833E-06,2.31103E-06,4.85171E-06
T12.W2.LS,T12,W,2,L,S,NA,132.3834197,108.6475616,132.1934946,101.7316017,123.117338,NA,3.0744549,2.6208468,2.6376471,2.1168378,3.1584564,NA,7.47909E-07,1.2133E-06,1.39925E-06,4.15002E-06,1.88096E-06
T12.W2.WA,T12,W,2,W,A,NA,120.1786439,96.95919938,114.5057766,NA,117.8743961,NA,3.0408543,2.3688423,2.184039,NA,2.2848408,NA,2.52484E-06,2.55502E-06,2.57462E-06,NA,3.37522E-06
T12.W2.WC,T12,W,2,W,C,NA,NA,96.37214745,125.1037344,109.7382199,135.4368932,NA,NA,2.4360435,1.9992357,2.3856426,1.4784264,NA,NA,4.41239E-06,3.02105E-06,3.88415E-06,1.41984E-06
T12.W2.WS,T12,W,2,W,S,NA,120.5856643,111.8331328,122.9840922,107.0950469,116.4464023,NA,3.7128663,2.5536456,2.6712477,2.73172878,2.6544474,NA,9.28124E-07,1.04959E-06,1.1426E-06,2.26326E-06,3.5197E-06
T12.W3.LA,T12,W,3,L,A,NA,127.3126615,105.2912067,106.2209842,113.4566327,133.56306,NA,3.4104609,1.9152342,2.0832372,2.3352417,2.7888498,NA,5.77536E-07,2.56426E-06,1.39792E-05,1.29967E-06,1.54678E-06
T12.W3.LC,T12,W,3,L,C,NA,382.8025478,109.118541,125.4247955,121.3294375,124.4755245,NA,2.8728513,2.2344399,3.0072537,3.1248558,2.7888498,NA,9.81888E-07,2.78286E-06,1.56509E-05,1.40205E-06,2.29718E-06
T12.W3.LS,T12,W,3,L,S,NA,110.5595668,112.2474747,96.10705596,118.8967777,133.0271015,NA,3.2256576,1.6296291,2.8056501,2.9064519,3.2928588,NA,6.34972E-07,4.86947E-07,1.5781E-05,1.26059E-06,1.09938E-06
T12.W3.WA,T12,W,3,W,A,NA,NA,88.82575758,110.6439596,117.3721825,113.0872483,NA,NA,1.3104234,2.7216486,1.7640315,2.6208468,NA,NA,1.16929E-06,1.12824E-05,2.22406E-06,3.61271E-06
T12.W3.WC,T12,W,3,W,C,NA,51.06082037,102.5334272,106.9961712,115.6773212,103.2661571,NA,2.1168378,1.9152342,1.7976321,2.8056501,2.352042,NA,1.43505E-07,3.03104E-06,1.75305E-05,1.20798E-06,4.04857E-06
T12.W3.WS,T12,W,3,W,S,NA,118.9738625,119.3894389,91.39114161,95.55555556,126.1822376,NA,3.2592582,2.352042,3.2088573,2.6544474,2.9568528,NA,1.82176E-06,8.96594E-07,1.04247E-05,4.28517E-07,1.5091E-06
T12.W4.LA,T12,W,4,L,A,NA,124.5723173,110.6715731,109.4810379,112.9865656,126.4548239,NA,2.2848408,2.6208468,2.3352417,3.1080555,2.7888498,NA,1.42537E-06,1.47943E-06,7.11332E-06,1.02372E-06,1.28294E-06
T12.W4.LC,T12,W,4,L,C,NA,139.8254064,107.1625344,126.1314655,122.1662469,118.1303116,NA,3.1752567,1.7472312,3.2256576,2.9904534,2.0496366,NA,1.42906E-06,1.34491E-06,9.74061E-06,1.20262E-06,3.2042E-06
T12.W4.LS,T12,W,4,L,S,NA,128.0597015,110.4607721,110.0529101,115.8376963,124.1453567,NA,3.9144699,2.3184414,2.7048483,1.7640315,3.528063,NA,4.38758E-07,1.18916E-06,7.09423E-06,2.62448E-06,1.29288E-06
T12.W4.WA,T12,W,4,W,A,NA,139.9105646,101.2804097,114.2531357,122.1886336,NA,NA,3.36006,1.3608243,1.848033,2.6208468,NA,NA,2.44508E-06,1.72884E-06,8.20513E-06,1.33082E-06,NA
T12.W4.WC,T12,W,4,W,C,NA,141.3617886,NA,122.1311475,121.4611872,110.0803213,NA,1.9152342,NA,2.121037875,2.856051,2.8224504,NA,2.00551E-06,NA,7.42942E-06,1.33315E-06,3.99559E-06
T12.W4.WS,T12,W,4,W,S,NA,122.5071225,NA,11.04575163,109.2495637,127.6607539,NA,3.4104609,NA,2.6376471,2.6544474,3.1584564,NA,9.45956E-07,NA,1.48917E-06,1.03072E-06,7.56107E-07
T12.W5.LA,T12,W,5,L,A,NA,NA,119.7530864,116.7424932,128.1757402,124.0391861,NA,NA,1.7808318,3.1416561,2.1336381,2.7552492,NA,NA,7.77094E-07,1.43862E-05,3.29123E-06,1.56074E-06
T12.W5.LC,T12,W,5,L,C,NA,142.1094793,100.4389816,116.5048544,126.2729124,166.4167916,NA,3.1584564,2.9568528,2.9064519,3.0576546,2.3184414,NA,6.40458E-07,4.874E-06,1.74261E-05,1.00143E-06,7.18661E-07
T12.W5.LS,T12,W,5,L,S,NA,115.9695817,106.8965517,106.0817547,98.23369565,117.5250358,NA,3.4440615,2.184039,2.7720495,3.5616636,3.2592582,NA,1.23138E-06,2.20516E-06,8.77252E-06,4.10358E-06,1.64799E-06
T12.W5.WA,T12,W,5,W,A,NA,NA,107.0150322,120.7894737,NA,NA,NA,NA,1.9320345,3.024054,NA,NA,NA,NA,2.58706E-06,8.82812E-06,NA,NA
T12.W5.WC,T12,W,5,W,C,NA,159.5734597,109.6875,60.84558824,123.5159817,150.7337526,NA,2.9568528,0.9408168,1.848033,3.0576546,2.0832372,NA,2.55143E-06,1.41876E-06,2.90556E-07,2.90331E-06,1.79386E-06
T12.W5.WS,T12,W,5,W,S,NA,129.8407376,122.4883566,102.0296215,NA,121.194605,NA,3.4776621,2.6208468,2.9400525,NA,3.2256576,NA,6.3804E-07,1.0061E-06,5.54348E-06,NA,1.24182E-06
T13.L1.LA,T13,L,1,L,A,NA,126.1337684,99.07739621,117.1889839,111.834892,111.6045381,NA,4.02871194,3.2592582,3.5448633,2.7888498,3.36006,NA,2.04331E-06,1.37363E-06,2.18893E-06,2.57156E-06,2.10544E-06
T13.L1.LC,T13,L,1,L,C,NA,136.7963733,85.53758325,94.85807352,120.8447802,124.3360099,NA,4.0656726,2.034703,2.856051,3.024054,3.36006,NA,5.52856E-07,3.64986E-06,1.20246E-05,1.12505E-06,1.99596E-06
T13.L1.LS,T13,L,1,L,S,NA,113.0484008,172.7564103,121.2064842,121.5466168,118.75,NA,4.3008768,3.024054,3.3768603,3.2088573,2.9904534,NA,7.38403E-07,2.75377E-06,2.10453E-06,2.29124E-06,2.78901E-06
T13.L1.WA,T13,L,1,W,A,NA,101.2457912,106.6129032,128.2894737,123.5993209,122.0023283,NA,4.34287755,2.5032447,1.6632297,2.0832372,2.2512402,NA,1.95195E-06,2.81832E-06,7.30041E-06,3.53382E-06,5.77414E-06
T13.L1.WC,T13,L,1,W,C,NA,128.7933884,112.9578438,111.7045982,122.5581395,119.6435644,NA,4.78136538,2.8896516,2.4696441,2.9904534,3.1248558,NA,1.46134E-06,2.46499E-06,7.10576E-07,1.46956E-06,7.50852E-06
T13.L1.WS,T13,L,1,W,S,NA,NA,265.3259362,133.3052277,134.751773,NA,NA,NA,2.4192432,3.2424579,3.3432597,NA,NA,NA,6.02118E-07,2.19822E-06,1.65589E-06,NA
T13.L2.LA,T13,L,2,L,A,NA,156.9159836,109.6646341,80,114.3262411,113.0930931,NA,3.80694798,3.3264594,2.496044571,3.03077412,3.3264594,NA,1.51442E-06,7.32334E-06,9.08579E-06,1.54179E-06,6.86856E-06
T13.L2.LC,T13,L,2,L,C,NA,176.4651734,109.5959596,115.8227848,137.0499419,116.6380789,NA,4.54112109,3.2424579,1.8312327,2.9904534,2.5536456,NA,2.50632E-06,7.06426E-06,5.81476E-06,1.18105E-06,5.99765E-06
T13.L2.LS,T13,L,2,L,S,NA,134.371976,138.0678183,98.49714457,72.85714286,128.0259366,NA,4.9224879,3.5616636,3.2256576,2.328041571,2.5536456,NA,1.43859E-06,4.30661E-06,3.79617E-06,3.10471E-06,2.3057E-06
T13.L2.WA,T13,L,2,W,A,NA,135.4186265,NA,128.5714286,106.5411298,114.3195266,NA,4.26559617,NA,1.6128288,2.5872462,3.0576546,NA,1.74725E-06,NA,6.05406E-06,9.77864E-07,6.43946E-06
T13.L2.WC,T13,L,2,W,C,NA,122.1295388,110.5314576,107.2180451,NA,114.0670554,NA,3.9984714,3.0072537,1.512027,NA,2.9904534,NA,2.28207E-06,3.11452E-06,5.0894E-06,NA,7.1881E-06
T13.L2.WS,T13,L,2,W,S,NA,104.1117893,129.8475868,127.4298056,NA,115.7538114,NA,4.18159467,2.8056501,2.9400525,NA,3.1584564,NA,1.2811E-06,1.32437E-06,4.14722E-06,NA,6.36096E-06
T13.L3.LA,T13,L,3,L,A,NA,109.9665303,206.7961165,127.0321361,128.4458834,124.1358399,NA,4.30423686,0.7056126,1.7304309,2.856051,2.4192432,NA,1.95035E-06,1.34264E-06,3.61067E-06,1.00724E-06,5.28832E-06
T13.L3.LC,T13,L,3,L,C,NA,139.1157182,86.07163161,124.2723005,343.7435367,111.7779929,NA,4.0824729,2.5704459,2.5704459,3.2592582,2.7552492,NA,1.61138E-06,3.22993E-06,4.07882E-06,8.40136E-07,4.23947E-06
T13.L3.LS,T13,L,3,L,S,NA,76.45466847,113.837946,129.6323529,122.8821811,109.9533437,NA,3.28613868,3.2760585,3.0912552,3.2760585,3.024054,NA,1.37135E-06,3.11193E-06,9.12976E-07,1.2964E-06,2.0057E-06
T13.L3.WA,T13,L,3,W,A,NA,NA,NA,108.7457338,119.4103194,114.1910739,NA,NA,NA,3.0912552,2.5032447,3.36006,NA,NA,NA,1.99513E-06,1.34006E-06,4.78676E-06
T13.L3.WC,T13,L,3,W,C,NA,128.041981,NA,105.5422648,137.398374,115.7590576,NA,3.7128663,NA,2.4192432,2.9904534,3.2592582,NA,2.65735E-06,NA,7.19567E-06,8.64672E-07,2.17083E-06
T13.L3.WS,T13,L,3,W,S,NA,99.95073892,122.3905724,120.8847737,NA,143.0717863,NA,3.53478312,2.7888498,2.8392507,NA,2.9568528,NA,1.66662E-06,1.17719E-06,2.33813E-06,NA,2.58307E-06
T13.L4.LA,T13,L,4,L,A,NA,NA,111.2654102,115.0509075,110.7799102,90.47619048,NA,NA,3.2592582,2.4864444,4.0656726,2.1168378,NA,NA,3.61703E-06,3.87026E-06,2.63714E-06,4.81241E-06
T13.L4.LC,T13,L,4,L,C,NA,NA,104.9273982,110.0249844,123.2256146,101.319797,NA,NA,3.3264594,3.0072537,4.3008768,2.4864444,NA,NA,5.67718E-06,2.80498E-06,1.89852E-06,8.75242E-06
T13.L4.LS,T13,L,4,L,S,NA,NA,139.1025641,118.3823529,118.75,127.3524255,NA,NA,2.8728513,2.9064519,4.1664744,3.024054,NA,NA,2.65228E-06,3.68275E-06,9.15651E-07,2.6507E-06
T13.L4.WA,T13,L,4,W,A,NA,NA,NA,131.5513126,NA,113.4138589,NA,NA,NA,2.7384489,NA,2.9904534,NA,NA,NA,3.70505E-06,NA,4.4425E-06
T13.L4.WC,T13,L,4,W,C,NA,NA,128.2329045,97.29650309,117.2265904,113.1563422,NA,NA,2.4528438,2.9064519,3.2424579,2.8896516,NA,NA,3.12681E-06,6.65767E-06,1.54505E-06,7.74882E-06
T13.L4.WS,T13,L,4,W,S,NA,NA,122.0486111,111.1406844,101.8773467,131.3622427,NA,NA,2.7384489,2.9400525,4.1664744,2.7888498,NA,NA,1.32284E-06,3.02654E-06,2.83048E-06,7.43364E-06
T13.L5.LA,T13,L,5,L,A,NA,NA,NA,105.2134059,117.6629822,106.0884549,NA,NA,NA,3.1080555,3.4944624,3.3936606,NA,NA,NA,6.01696E-06,1.63996E-06,5.94E-06
T13.L5.LC,T13,L,5,L,C,NA,NA,109.819928,122.3092544,123.6549578,111.4876033,NA,NA,3.0744549,3.0912552,2.0832372,2.2176396,NA,NA,4.57836E-06,4.5544E-06,1.43535E-06,5.94548E-06
T13.L5.LS,T13,L,5,L,S,NA,NA,132.8113879,105.8656575,58.99071926,109.7027673,NA,NA,2.7216486,2.8392507,2.856051,3.2592582,NA,NA,2.8534E-06,4.68422E-06,1.84278E-06,8.83735E-06
T13.L5.WA,T13,L,5,W,A,NA,NA,99.77827051,122.579929,114.919852,NA,NA,NA,2.6712477,3.0912552,2.6208468,NA,NA,NA,1.53166E-06,1.21319E-06,1.27517E-06,NA
T13.L5.WC,T13,L,5,W,C,NA,NA,106.3368538,102.7117509,124.3902439,115.037594,NA,NA,2.6712477,3.3936606,3.0576546,2.2848408,NA,NA,3.9892E-06,8.91353E-07,1.99247E-06,5.44111E-06
T13.L5.WS,T13,L,5,W,S,NA,NA,119.7601918,125.8781681,NA,119.9186992,NA,NA,2.9904534,3.0408543,NA,3.36006,NA,NA,2.44493E-06,2.32072E-06,NA,1.37669E-06
T13.W1.LA,T13,W,1,L,A,NA,98.95833333,109.7355093,127.0500532,123.8718412,124.3252033,NA,3.60030429,2.5704459,3.6120645,2.9232522,2.9232522,NA,2.11155E-06,4.6348E-06,6.73049E-06,1.27235E-06,2.06662E-06
T13.W1.LC,T13,W,1,L,C,NA,106.9546891,103.0818278,124.0142457,119.75035,122.8645833,NA,2.96525295,2.3688423,3.9984714,2.8896516,2.5536456,NA,8.74211E-07,1.60245E-06,9.3611E-06,1.8634E-06,8.61667E-07
T13.W1.LS,T13,W,1,L,S,NA,99.94029851,111,116.1794697,98.86831276,124.1328413,NA,3.3432597,3.482244,3.8136681,2.9568528,2.4192432,NA,1.24803E-06,1.07549E-05,4.02099E-06,6.5597E-07,5.54588E-07
T13.W1.WA,T13,W,1,W,A,NA,227.9569892,83.79364252,177.3684211,NA,116.1067648,NA,4.0992732,2.3856426,2.4024429,NA,2.6208468,NA,2.9181E-06,2.18452E-06,7.72741E-06,NA,5.33586E-06
T13.W1.WC,T13,W,1,W,C,NA,102.1868787,103.8162544,132.4299065,117.6495426,114.2997543,NA,3.220857514,1.7472312,2.3688423,2.856051,3.024054,NA,2.4604E-06,6.10173E-06,1.14923E-05,1.67538E-06,3.61743E-06
T13.W1.WS,T13,W,1,W,S,NA,99.76689977,89.7,NA,137.5767499,NA,NA,3.7800675,2.5872462,NA,2.9232522,NA,NA,3.46178E-07,2.06745E-06,NA,1.23175E-06,NA
T13.W2.LA,T13,W,2,L,A,NA,109.1706889,96.70268773,NA,105.5005214,110.1663586,NA,5.0232897,2.6712477,NA,2.6208468,3.1248558,NA,1.38936E-06,2.70429E-06,NA,1.91896E-06,4.43564E-06
T13.W2.LC,T13,W,2,L,C,NA,102.3022651,97.81573789,129.2144255,105.300641,114.2322097,NA,3.6456651,2.3688423,3.5448633,3.192057,2.9232522,NA,1.06865E-06,1.84754E-06,2.62748E-06,3.57229E-06,5.35609E-06
T13.W2.LS,T13,W,2,L,S,NA,101.0169492,99.17525773,139.4300144,100.4329004,115.36,NA,4.704084,2.9400525,4.1160735,2.0832372,2.9232522,NA,4.13888E-07,3.32178E-06,7.6521E-06,1.64022E-06,4.88595E-06
T13.W2.WA,T13,W,2,W,A,NA,NA,83.81535039,117.8509532,113.7741047,NA,NA,NA,1.8816336,2.7888498,2.5536456,NA,NA,NA,4.62889E-06,1.27088E-05,1.53516E-06,NA
T13.W2.WC,T13,W,2,W,C,NA,NA,89.45218199,148.8922081,110.8278089,101.0111576,NA,NA,2.1336381,3.5784639,3.0912552,4.2336756,NA,NA,6.57251E-06,9.91327E-06,3.00746E-06,1.83849E-06
T13.W2.WS,T13,W,2,W,S,NA,101.0915197,71.7,141.2957598,124.4145491,116.5444173,NA,3.5448633,2.7888498,3.9648708,2.0496366,3.1248558,NA,3.59918E-07,8.06052E-07,9.5327E-06,1.77912E-06,6.92871E-06
T13.W3.LA,T13,W,3,L,A,NA,101.9230769,94.23529412,132.1788837,120.8450704,62.18274112,NA,3.456061714,2.1000375,3.7632672,4.3344774,2.016036,NA,1.06622E-06,1.5973E-06,2.44403E-06,2.26063E-06,3.00197E-06
T13.W3.LC,T13,W,3,L,C,NA,105.2690583,112.0632442,171.7259324,106.9471624,103.5657825,NA,3.62046465,3.3432597,3.8304684,3.9312702,3.0912552,NA,2.42929E-06,2.42794E-07,9.71041E-06,3.5565E-06,2.9192E-06
T13.W3.LS,T13,W,3,L,S,NA,102.8735632,106.9123021,126.7145136,114.4157815,109.736681,NA,4.32271719,3.6792657,3.9480705,4.6032822,2.2512402,NA,1.70325E-06,5.61302E-06,2.84898E-06,1.79049E-06,2.91807E-06
T13.W3.WA,T13,W,3,W,A,NA,120.3904555,92.47685185,129.8558682,102.9900332,NA,NA,3.8136681,1.9152342,2.2008393,2.184039,NA,NA,2.45717E-06,3.81343E-06,8.01527E-06,2.36027E-06,NA
T13.W3.WC,T13,W,3,W,C,NA,151.7813568,104.1934496,125.6481481,118.1465684,111.3440197,NA,3.4776621,3.0912552,1.9824354,4.0656726,2.688048,NA,3.17067E-06,3.49932E-06,4.68999E-06,4.11347E-06,4.88719E-06
T13.W3.WS,T13,W,3,W,S,NA,NA,106.2432139,166.209881,129.8593879,88.43187661,NA,NA,3.3768603,3.6288648,3.7296666,2.2512402,NA,NA,2.69807E-06,5.19844E-06,2.33816E-06,1.00137E-06
T13.W4.LA,T13,W,4,L,A,NA,107.2222222,179.95,127.9576999,84.43260959,109.4630673,NA,3.1248558,2.8896516,2.6208468,3.2592582,3.696066,NA,1.99498E-06,6.32763E-06,1.16081E-06,2.70715E-06,2.39425E-06
T13.W4.LC,T13,W,4,L,C,NA,125.5788313,153.6333333,111.5193934,97.54535752,123.7814928,NA,4.0488723,3.2592582,2.3688423,3.696066,3.1584564,NA,1.50707E-06,9.19842E-06,2.12178E-06,3.15943E-06,1.12803E-06
T13.W4.LS,T13,W,4,L,S,NA,100.3189793,161.8,110.4550191,108.2296651,107.7825818,NA,3.528063,2.7720495,3.0408543,3.5616636,3.8304684,NA,1.99684E-06,7.00031E-06,7.00949E-06,6.04888E-07,3.51138E-06
T13.W4.WA,T13,W,4,W,A,NA,NA,136.8666667,114.604811,116.7155425,NA,NA,NA,2.7552492,1.9656351,3.7296666,NA,NA,NA,3.44853E-06,2.11586E-06,3.36952E-06,NA
T13.W4.WC,T13,W,4,W,C,NA,131.8918919,164.3666667,118.9440994,126.9553073,118.9408581,NA,3.6120645,2.856051,1.2936231,4.8048858,3.528063,NA,1.93888E-06,9.96773E-06,2.44675E-06,2.74855E-06,3.25124E-06
T13.W4.WS,T13,W,4,W,S,NA,106.9017632,85.96666667,NA,121.5142429,NA,NA,3.8304684,3.9312702,NA,3.528063,NA,NA,7.97978E-07,1.41727E-06,NA,1.22025E-06,NA
T13.W5.LA,T13,W,5,L,A,NA,98.78979216,117.2941176,118.1430096,124.4932432,111.0713123,NA,3.8472687,3.2424579,2.4360435,3.2928588,3.2256576,NA,2.03945E-06,4.14711E-06,9.37051E-06,2.80351E-06,-1.41606E-08
T13.W5.LC,T13,W,5,L,C,NA,182.2825219,119.1436252,130.0191816,125.1290878,116.6180758,NA,4.5024804,3.4608618,3.0744549,3.4608618,3.36006,NA,6.7042E-07,1.98215E-06,1.81976E-06,3.27775E-06,1.22779E-06
T13.W5.LS,T13,W,5,L,S,NA,108.071025,145.3,107.6292043,120.8888889,103.4205231,NA,3.9480705,4.1496741,3.2088573,3.2592582,4.1328738,NA,2.76326E-07,4.89789E-07,3.39141E-06,7.64936E-07,2.21734E-06
T13.W5.WA,T13,W,5,W,A,NA,105.3488372,200.55,116.2768031,NA,115.0592217,NA,2.62924695,3.8304684,2.0496366,NA,2.4192432,NA,7.49347E-07,3.74565E-06,1.93309E-05,NA,1.35061E-06
T13.W5.WC,T13,W,5,W,C,NA,151.4018692,163.8666667,147.550512,125.5126498,112.5,NA,3.4776621,3.8304684,4.032072,4.872087,2.016036,NA,4.01965E-07,2.60998E-06,8.19859E-06,3.31293E-06,2.08535E-06
T13.W5.WS,T13,W,5,W,S,NA,99.78832779,149.3333333,NA,115.7894737,120.276873,NA,3.9480705,3.4776621,NA,3.5616636,3.4944624,NA,3.56566E-06,3.54679E-06,NA,2.60674E-06,3.08883E-06
TIS.L1.LA,TIS,L,1,L,A,115.0983959,117.2254335,131.4540059,148.4249084,126.0048934,115.0306748,3.0744549,2.1168378,1.8816336,2.5872462,3.1584564,2.9232522,4.26655E-07,1.00914E-06,1.20802E-07,1.20836E-06,7.52117E-07,7.71763E-07
TIS.L1.LC,TIS,L,1,L,C,122.1317543,109.0168539,121.8684499,127.8411911,117.1563981,101.6287879,3.0408543,2.6544474,2.2008393,2.856051,3.3264594,2.856051,6.04964E-07,5.19562E-07,2.03621E-06,1.22366E-06,8.68527E-07,1.24212E-06
TIS.L1.LS,TIS,L,1,L,S,120.9517515,107.6866764,249.5201536,251.0791367,133.3333333,162.6193724,3.4272612,3.4776621,2.2008393,2.6712477,2.7552492,3.36006,2.36321E-06,1.3244E-06,2.59843E-06,4.01637E-06,1.25659E-06,1.36666E-06
TIS.L1.WA,TIS,L,1,W,A,120.9761163,145.5521987,102.2639261,128.2085561,135.1812367,106.4214047,2.9904534,2.9568528,2.3856426,1.512027,2.7888498,3.0576546,3.92812E-06,2.13428E-06,8.3922E-07,1.54775E-06,9.64663E-07,1.14334E-06
TIS.L1.WC,TIS,L,1,W,C,122.7125942,121.2524335,93.56089992,129.5727136,139.1331658,110.1426307,2.9736531,3.528063,1.9488348,2.7216486,4.0992732,2.8224504,2.50753E-08,1.49768E-06,3.29466E-06,3.2432E-06,9.09972E-07,9.76262E-07
TIS.L1.WS,TIS,L,1,W,S,107.0336391,106.887456,173.5380117,124.0749201,125.9500543,NA,3.2256576,4.1160735,1.7304309,3.0072537,3.2592582,NA,2.09569E-06,3.83333E-06,1.00488E-07,1.10277E-06,6.65009E-07,NA
TIS.L2.LA,TIS,L,2,L,A,103.1045286,72.21693625,99.84362783,157.5716235,130.0858152,118.3673469,3.2760585,2.3688423,3.3768603,2.016036,3.3264594,3.0576546,9.2937E-07,8.99067E-07,1.44485E-06,2.09938E-06,1.36039E-06,5.60499E-07
TIS.L2.LC,TIS,L,2,L,C,96.04379199,115.9061697,102.8054633,138.1489842,118.1954565,121.0895722,2.7888498,3.1248558,2.8224504,2.4192432,3.6288648,2.7552492,8.15628E-07,1.10266E-06,2.608E-06,1.98179E-06,6.76614E-07,6.28262E-07
TIS.L2.LS,TIS,L,2,L,S,102.3727006,116.8451243,116.992564,NA,121.9798053,119.3730953,3.7128663,2.9736531,3.192057,NA,4.1328738,2.9232522,3.44446E-07,9.12744E-07,1.08267E-06,NA,7.52183E-07,9.843E-07
TIS.L2.WA,TIS,L,2,W,A,119.701413,130.95526,101.8011777,137.4666667,128.2040199,119.205298,3.6456651,3.7296666,2.9904534,2.184039,3.0912552,2.9232522,1.41886E-06,1.74734E-06,1.96259E-06,1.1492E-06,8.67147E-07,9.24693E-07
TIS.L2.WC,TIS,L,2,W,C,106.8631967,129.4531673,106.6053059,116.3051085,129.3428426,117.9487179,2.3352417,3.3264594,2.8728513,1.7640315,3.36006,2.9232522,4.49885E-07,1.62683E-06,1.49331E-06,1.17508E-06,1.12592E-06,6.48044E-07
TIS.L2.WS,TIS,L,2,W,S,92.06586826,24.85232732,108.6292135,113.9033457,127.9180887,111.5368059,2.6544474,3.3096591,2.1000375,2.8224504,3.4608618,3.024054,6.04837E-07,3.64915E-06,2.17374E-06,3.55593E-06,1.26506E-06,8.47643E-07
TIS.L3.LA,TIS,L,3,L,A,100,112.7435995,126.7926482,100.893123,122.5952661,110.9969168,2.4528438,3.3432597,3.5448633,2.8056501,3.0912552,3.4272612,7.10588E-07,1.04057E-06,1.91976E-06,3.49848E-06,9.12986E-07,5.81086E-07
TIS.L3.LC,TIS,L,3,L,C,90.86918349,107.8893141,114.544381,84.37118437,95.60990906,112.9151292,2.5872462,3.2928588,2.9064519,2.5872462,3.0576546,3.4272612,5.58464E-07,1.32115E-06,9.73141E-07,6.74361E-06,1.56618E-06,7.04789E-07
TIS.L3.LS,TIS,L,3,L,S,104.4176707,114.7340426,120.2513291,99.32456452,136.4321608,112.6054674,2.9568528,2.7720495,2.6544474,2.2512402,3.1248558,3.864069,3.46327E-06,1.0706E-06,1.81886E-06,3.16482E-06,5.41642E-07,4.9208E-07
TIS.L3.WA,TIS,L,3,W,A,NA,114.2156863,106.9727891,114.2391304,114.9171271,119.8979592,NA,3.0576546,2.1000375,2.9232522,1.9824354,2.7552492,NA,3.34686E-06,1.91895E-06,1.87135E-06,1.58127E-06,9.37263E-07
TIS.L3.WC,TIS,L,3,W,C,141.509434,126.2023735,114.4057623,102.2256332,121.9452247,116.4708442,3.4608618,3.1416561,3.3096591,2.8392507,3.3936606,3.5616636,1.27117E-08,3.30116E-06,2.2301E-06,4.22408E-06,5.91246E-07,7.1269E-07
TIS.L3.WS,TIS,L,3,W,S,75.31734838,108.654383,107.8064708,113.9013453,121.2303981,148.6197685,3.0744549,2.9232522,3.5448633,2.8728513,3.1584564,3.9648708,6.33286E-07,1.41057E-06,4.42167E-07,1.38746E-06,7.13126E-07,2.92557E-07
