year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season
2008,5,31,152,2008-152,7.800,5.858,-0.288,6.114,MAM
2008,6,1,153,2008-153,2.120,2.032,-0.381,2.417,JJA
2008,6,2,154,2008-154,2.753,2.628,-0.345,1.875,JJA
2008,6,3,155,2008-155,8.540,7.860,-0.267,8.840,JJA
2008,6,4,156,2008-156,5.712,5.311,-0.251,5.564,JJA
2008,6,5,157,2008-157,7.350,6.856,-0.236,10.380,JJA
2008,6,6,158,2008-158,11.550,11.690,-0.190,14.670,JJA
2008,6,7,159,2008-159,3.121,3.146,-0.278,2.133,JJA
2008,6,8,160,2008-160,5.908,6.414,-0.222,6.329,JJA
2008,6,9,161,2008-161,7.380,6.573,-0.202,6.395,JJA
2008,6,10,162,2008-162,7.210,7.440,-0.208,10.500,JJA
2008,6,11,163,2008-163,10.250,10.350,-0.187,12.900,JJA
2008,6,12,164,2008-164,9.390,10.180,-0.157,13.130,JJA
2008,6,13,165,2008-165,2.561,2.492,-0.258,2.927,JJA
2008,6,14,166,2008-166,1.441,1.340,-0.279,1.396,JJA
2008,6,15,167,2008-167,2.895,2.492,-0.243,2.613,JJA
2008,6,16,168,2008-168,5.656,5.746,-0.153,2.865,JJA
2008,6,17,169,2008-169,5.727,5.630,-0.129,7.080,JJA
2008,6,18,170,2008-170,8.380,8.630,-0.100,10.960,JJA
2008,6,19,171,2008-171,7.180,8.960,-0.079,8.980,JJA
2008,6,20,172,2008-172,6.572,8.100,-0.085,4.583,JJA
2008,6,21,173,2008-173,16.020,15.510,0.014,13.730,JJA
2008,6,22,174,2008-174,9.210,9.420,0.319,6.432,JJA
2008,6,23,175,2008-175,8.430,10.040,0.461,10.160,JJA
2008,6,24,176,2008-176,6.695,7.780,0.539,9.470,JJA
2008,6,25,177,2008-177,8.810,10.430,0.629,11.920,JJA
2008,6,26,178,2008-178,6.994,8.600,0.728,9.520,JJA
2008,6,27,179,2008-179,4.180,5.138,0.765,6.047,JJA
2008,6,28,180,2008-180,9.320,10.040,0.814,7.250,JJA
2008,6,29,181,2008-181,13.010,13.330,0.897,15.470,JJA
2008,6,30,182,2008-182,16.470,16.440,1.142,12.160,JJA
2008,7,1,183,2008-183,5.913,6.199,1.415,4.764,JJA
2008,7,2,184,2008-184,11.200,11.700,1.522,9.990,JJA
2008,7,3,185,2008-185,11.950,11.600,1.596,10.050,JJA
2008,7,4,186,2008-186,12.050,10.710,1.751,11.990,JJA
2008,7,5,187,2008-187,12.410,12.530,1.881,11.690,JJA
2008,7,6,188,2008-188,11.890,10.950,1.994,11.790,JJA
2008,7,7,189,2008-189,9.790,9.590,2.089,8.910,JJA
2008,7,8,190,2008-190,8.600,8.680,2.101,7.610,JJA
2008,7,9,191,2008-191,13.480,13.320,2.112,13.670,JJA
2008,7,10,192,2008-192,14.200,14.040,2.210,15.500,JJA
2008,7,11,193,2008-193,10.350,11.300,2.370,12.270,JJA
2008,7,12,194,2008-194,8.640,9.190,2.465,8.830,JJA
2008,7,13,195,2008-195,12.270,12.260,2.463,12.120,JJA
2008,7,14,196,2008-196,13.330,12.830,2.553,15.470,JJA
2008,7,15,197,2008-197,13.650,12.680,2.733,14.130,JJA
2008,7,16,198,2008-198,16.720,14.780,2.892,16.690,JJA
2008,7,17,199,2008-199,18.150,15.910,3.069,18.260,JJA
2008,7,18,200,2008-200,16.970,15.490,3.254,18.660,JJA
2008,7,19,201,2008-201,14.780,14.880,3.437,17.110,JJA
2008,7,20,202,2008-202,11.970,12.640,3.556,15.460,JJA
2008,7,21,203,2008-203,16.790,17.030,3.572,19.490,JJA
2008,7,22,204,2008-204,23.830,23.270,3.700,24.600,JJA
2008,7,23,205,2008-205,22.580,22.060,4.007,16.830,JJA
2008,7,24,206,2008-206,17.770,17.420,4.395,14.620,JJA
2008,7,25,207,2008-207,12.190,12.600,4.622,10.250,JJA
2008,7,26,208,2008-208,12.970,13.280,4.620,10.850,JJA
2008,7,27,209,2008-209,13.030,12.760,4.538,12.010,JJA
2008,7,28,210,2008-210,12.060,13.320,4.463,13.580,JJA
2008,7,29,211,2008-211,11.110,11.570,4.386,13.090,JJA
2008,7,30,212,2008-212,9.780,10.260,4.265,11.490,JJA
2008,7,31,213,2008-213,9.440,10.570,4.154,11.640,JJA
2008,8,1,214,2008-214,9.790,10.710,4.065,11.560,JJA
2008,8,2,215,2008-215,7.850,8.770,3.996,8.970,JJA
2008,8,3,216,2008-216,15.100,15.340,3.957,11.260,JJA
2008,8,4,217,2008-217,14.380,14.230,4.103,10.220,JJA
2008,8,5,218,2008-218,12.640,12.900,4.422,10.780,JJA
2008,8,6,219,2008-219,15.730,14.640,4.569,13.960,JJA
2008,8,7,220,2008-220,13.180,11.610,4.664,13.730,JJA
2008,8,8,221,2008-221,14.310,12.190,4.608,14.690,JJA
2008,8,9,222,2008-222,15.100,14.340,4.580,16.830,JJA
2008,8,10,223,2008-223,21.960,20.150,4.613,23.080,JJA
2008,8,11,224,2008-224,23.290,21.190,4.849,24.050,JJA
2008,8,12,225,2008-225,19.880,19.110,5.170,22.510,JJA
2008,8,13,226,2008-226,19.660,18.350,5.422,21.570,JJA
2008,8,14,227,2008-227,20.130,18.740,5.559,21.660,JJA
2008,8,15,228,2008-228,19.030,18.170,5.644,17.890,JJA
2008,8,16,229,2008-229,12.140,11.700,5.753,12.420,JJA
2008,8,17,230,2008-230,10.990,9.960,5.646,11.860,JJA
2008,8,18,231,2008-231,15.070,13.730,5.508,15.220,JJA
2008,8,19,232,2008-232,22.320,20.870,5.394,22.200,JJA
2008,8,20,233,2008-233,10.830,10.780,5.577,11.200,JJA
2008,8,21,234,2008-234,7.730,7.730,5.538,8.300,JJA
2008,8,22,235,2008-235,7.090,6.750,5.270,8.180,JJA
2008,8,23,236,2008-236,8.020,7.310,4.963,8.610,JJA
2008,8,24,237,2008-237,12.210,10.240,4.609,13.750,JJA
2008,8,25,238,2008-238,18.080,16.540,4.451,18.460,JJA
2008,8,26,239,2008-239,18.780,17.880,4.564,15.330,JJA
2008,8,27,240,2008-240,17.240,16.550,4.871,17.530,JJA
2008,8,28,241,2008-241,14.800,13.840,5.062,13.780,JJA
2008,8,29,242,2008-242,13.600,11.490,5.064,14.030,JJA
2008,8,30,243,2008-243,14.060,12.860,5.027,14.440,JJA
2008,8,31,244,2008-244,12.120,10.390,5.008,12.520,JJA
2008,9,1,245,2008-245,10.310,8.420,4.919,10.590,SON
2008,9,2,246,2008-246,8.660,7.640,4.724,9.480,SON
2008,9,3,247,2008-247,9.140,7.380,4.564,9.830,SON
2008,9,4,248,2008-248,9.280,7.990,4.413,9.270,SON
2008,9,5,249,2008-249,7.820,7.760,4.280,8.560,SON
2008,9,6,250,2008-250,7.270,6.589,4.138,8.600,SON
2008,9,7,251,2008-251,5.764,4.488,3.977,6.777,SON
2008,9,8,252,2008-252,8.330,6.137,3.830,8.950,SON
2008,9,9,253,2008-253,7.930,5.895,3.685,8.210,SON
2008,9,10,254,2008-254,7.250,6.664,3.598,7.540,SON
2008,9,11,255,2008-255,9.700,8.320,3.533,9.540,SON
2008,9,12,256,2008-256,6.526,5.853,3.475,7.600,SON
2008,9,13,257,2008-257,3.494,2.810,3.387,4.928,SON
2008,9,14,258,2008-258,4.940,3.609,3.256,6.020,SON
2008,9,15,259,2008-259,3.082,2.539,3.029,3.655,SON
2008,9,16,260,2008-260,1.075,0.273,2.796,2.818,SON
2008,9,17,261,2008-261,0.836,-0.585,2.564,2.827,SON
2008,9,18,262,2008-262,2.134,1.651,2.320,2.470,SON
2008,9,19,263,2008-263,1.874,1.504,2.106,3.029,SON
2008,9,20,264,2008-264,1.529,0.428,1.983,3.251,SON
2008,9,21,265,2008-265,3.333,-0.476,1.862,4.065,SON
2008,9,22,266,2008-266,6.079,2.890,1.705,6.885,SON
2008,9,23,267,2008-267,8.520,7.810,1.691,9.020,SON
2008,9,24,268,2008-268,8.340,6.188,1.821,9.230,SON
2008,9,25,269,2008-269,6.841,5.304,1.979,7.500,SON
2008,9,26,270,2008-270,4.976,4.311,2.001,5.877,SON
2008,9,27,271,2008-271,1.794,-0.211,1.899,2.370,SON
2008,9,28,272,2008-272,1.573,-0.234,1.804,1.855,SON
2008,9,29,273,2008-273,4.443,4.071,1.665,4.989,SON
2008,9,30,274,2008-274,5.393,5.291,1.628,5.844,SON
2008,10,1,275,2008-275,3.315,2.859,1.624,4.278,SON
2008,10,2,276,2008-276,2.049,1.221,1.610,3.130,SON
2008,10,3,277,2008-277,2.466,2.089,1.566,3.310,SON
2008,10,4,278,2008-278,2.831,1.981,1.508,3.618,SON
2008,10,5,279,2008-279,5.783,2.894,1.504,7.360,SON
2008,10,6,280,2008-280,5.932,2.829,1.437,7.750,SON
2008,10,7,281,2008-281,9.230,8.640,1.505,9.020,SON
2008,10,8,282,2008-282,3.652,3.546,1.553,4.012,SON
2008,10,9,283,2008-283,1.904,1.580,1.620,2.798,SON
2008,10,10,284,2008-284,2.118,1.719,1.576,2.776,SON
2008,10,11,285,2008-285,1.397,1.106,1.491,2.432,SON
2008,10,12,286,2008-286,0.309,-0.215,1.343,1.114,SON
2008,10,13,287,2008-287,-0.870,-0.513,1.170,0.436,SON
2008,10,14,288,2008-288,1.148,0.663,1.066,2.047,SON
2008,10,15,289,2008-289,-0.103,-0.925,0.946,0.533,SON
2008,10,16,290,2008-290,-1.451,-3.130,0.797,-0.177,SON
2008,10,17,291,2008-291,3.157,-0.212,0.763,3.802,SON
2008,10,18,292,2008-292,1.712,0.747,0.628,2.266,SON
2008,10,19,293,2008-293,-2.460,-2.811,0.465,-1.234,SON
2008,10,20,294,2008-294,-3.205,-3.975,0.403,-2.290,SON
2008,10,21,295,2008-295,1.404,-0.219,0.405,2.201,SON
2008,10,22,296,2008-296,3.022,2.010,0.376,3.773,SON
2008,10,23,297,2008-297,4.054,2.288,0.335,4.881,SON
2008,10,24,298,2008-298,4.756,1.753,0.355,5.489,SON
2008,10,25,299,2008-299,2.990,2.214,0.375,3.846,SON
2008,10,26,300,2008-300,-1.321,-0.883,0.336,-0.168,SON
2008,10,27,301,2008-301,-4.705,-3.177,0.301,-3.288,SON
2008,10,28,302,2008-302,-7.100,-4.504,0.223,-5.609,SON
2008,10,29,303,2008-303,-4.141,-2.902,0.166,-3.530,SON
2008,10,30,304,2008-304,-2.020,-0.956,0.104,-1.167,SON
2008,10,31,305,2008-305,-6.623,-1.613,0.011,-4.736,SON
2008,11,1,306,2008-306,-7.530,-1.841,-0.037,-5.343,SON
2008,11,2,307,2008-307,-2.744,-1.129,-0.057,-2.192,SON
2008,11,3,308,2008-308,-2.941,-1.304,-0.074,-2.385,SON
2008,11,4,309,2008-309,-0.890,-0.461,-0.089,-0.383,SON
2008,11,5,310,2008-310,-9.080,-0.501,-0.177,-5.861,SON
2008,11,6,311,2008-311,-10.640,-1.196,-0.197,-7.330,SON
2008,11,7,312,2008-312,-11.400,-1.651,-0.218,-6.470,SON
2008,11,8,313,2008-313,-10.090,-1.633,-0.229,-5.823,SON
2008,11,9,314,2008-314,-6.322,-1.580,-0.242,-4.272,SON
2008,11,10,315,2008-315,-10.150,-1.566,-0.263,-9.170,SON
2008,11,11,316,2008-316,-6.147,-2.016,-0.265,-5.198,SON
2008,11,12,317,2008-317,-2.333,-1.359,-0.259,-3.075,SON
2008,11,13,318,2008-318,-2.360,-0.905,-0.267,-1.705,SON
2008,11,14,319,2008-319,-9.240,-0.892,-0.319,-6.593,SON
2008,11,15,320,2008-320,-18.930,-1.878,-0.417,-15.060,SON
2008,11,16,321,2008-321,-17.300,-2.515,-0.385,-12.790,SON
2008,11,17,322,2008-322,-19.100,-2.900,-0.462,-16.080,SON
2008,11,18,323,2008-323,-13.350,-2.852,-0.353,-11.300,SON
2008,11,19,324,2008-324,-13.480,-3.119,-0.347,-11.860,SON
2008,11,20,325,2008-325,-16.480,-2.984,-0.392,-13.150,SON
2008,11,21,326,2008-326,-18.720,-2.940,-0.472,-16.350,SON
2008,11,22,327,2008-327,-12.810,-3.061,-0.359,-13.030,SON
2008,11,23,328,2008-328,-7.170,-2.542,-0.349,-6.879,SON
2008,11,24,329,2008-329,-6.659,-1.844,-0.357,-5.863,SON
2008,11,25,330,2008-330,-6.783,-1.751,-0.364,-5.606,SON
2008,11,26,331,2008-331,-10.650,-2.083,-0.381,-10.240,SON
2008,11,27,332,2008-332,-4.762,-1.913,-0.366,-3.551,SON
2008,11,28,333,2008-333,-4.752,-1.667,-0.362,-3.603,SON
2008,11,29,334,2008-334,-5.968,-1.544,-0.371,-5.233,SON
2008,11,30,335,2008-335,-13.710,-1.632,-0.432,-12.670,SON
2008,12,1,336,2008-336,-22.190,-2.375,-0.610,-21.580,DJF
2008,12,2,337,2008-337,-15.110,-2.743,-0.418,-13.600,DJF
2008,12,3,338,2008-338,-18.470,-3.259,-0.492,-16.720,DJF
2008,12,4,339,2008-339,-21.940,-3.988,-0.631,-18.710,DJF
2008,12,5,340,2008-340,-23.300,-4.513,-0.682,-20.350,DJF
2008,12,6,341,2008-341,-22.130,-5.765,-0.643,-20.510,DJF
2008,12,7,342,2008-342,-25.510,-6.055,-0.742,-24.230,DJF
2008,12,8,343,2008-343,-29.080,-6.475,-0.820,-25.970,DJF
2008,12,9,344,2008-344,-31.340,-7.830,-0.798,-27.770,DJF
2008,12,10,345,2008-345,-31.230,-8.010,-0.785,-27.720,DJF
2008,12,11,346,2008-346,-30.090,-7.760,-0.771,-28.420,DJF
2008,12,12,347,2008-347,-31.790,-7.540,-0.783,-28.820,DJF
2008,12,13,348,2008-348,-31.020,-8.240,-0.783,-25.990,DJF
2008,12,14,349,2008-349,-33.990,-8.910,-0.695,-31.700,DJF
2008,12,15,350,2008-350,-33.990,-8.990,-0.697,-32.230,DJF
2008,12,16,351,2008-351,-32.210,-9.060,-0.896,-30.050,DJF
2008,12,17,352,2008-352,-32.730,-9.300,-0.978,-27.110,DJF
2008,12,18,353,2008-353,-32.900,-10.210,-1.166,-30.400,DJF
2008,12,19,354,2008-354,-32.540,-10.270,-1.400,-30.820,DJF
2008,12,20,355,2008-355,-29.750,-10.480,-1.563,-27.380,DJF
2008,12,21,356,2008-356,-23.270,-10.280,-1.607,-21.240,DJF
2008,12,22,357,2008-357,-22.770,-9.640,-1.713,-21.410,DJF
2008,12,23,358,2008-358,-30.140,-9.650,-1.962,-27.650,DJF
2008,12,24,359,2008-359,-34.650,-10.360,-1.909,-32.570,DJF
2008,12,25,360,2008-360,-33.500,-10.860,-2.114,-32.030,DJF
2008,12,26,361,2008-361,-26.460,-10.940,-2.182,-26.710,DJF
2008,12,27,362,2008-362,-18.830,-9.940,-2.205,-17.920,DJF
2008,12,28,363,2008-363,-20.540,-8.940,-2.385,-18.330,DJF
2008,12,29,364,2008-364,-19.350,-8.440,-2.407,-17.610,DJF
2008,12,30,365,2008-365,-25.630,-9.140,-2.675,-24.460,DJF
2008,12,31,366,2008-366,-30.580,-10.780,-2.786,-28.340,DJF
2009,1,1,1,2009-1,-35.530,-10.690,-2.606,-33.430,DJF
2009,1,1,1,2010-1,-28.920,-9.260,-2.585,-26.550,DJF
2009,1,2,2,2009-2,-28.610,-11.010,-2.952,-27.990,DJF
2009,1,3,3,2009-3,-25.630,-10.630,-3.042,-26.200,DJF
2009,1,4,4,2009-4,-18.080,-9.970,-2.851,-17.390,DJF
2009,1,5,5,2009-5,-18.410,-9.210,-2.923,-17.580,DJF
2009,1,6,6,2009-6,-15.870,-8.490,-2.908,-15.050,DJF
2009,1,7,7,2009-7,-16.100,-7.750,-2.919,-14.620,DJF
2009,1,8,8,2009-8,-17.270,-7.180,-2.934,-14.270,DJF
2009,1,9,9,2009-9,-17.990,-6.805,-2.896,-17.130,DJF
2009,1,10,10,2009-10,-29.710,-7.160,-3.199,-27.490,DJF
2009,1,11,11,2009-11,-31.900,-7.940,-3.128,-29.850,DJF
2009,1,12,12,2009-12,-30.420,-9.330,-3.129,-28.060,DJF
2009,1,13,13,2009-13,-30.810,-12.110,-3.226,-28.670,DJF
2009,1,14,14,2009-14,-27.370,-12.970,-3.370,-25.870,DJF
2009,1,15,15,2009-15,-28.920,-12.850,-3.610,-27.060,DJF
2009,1,16,16,2009-16,-25.000,-12.520,-3.688,-24.020,DJF
2009,1,17,17,2009-17,-12.600,-10.960,-3.563,-11.330,DJF
2009,1,18,18,2009-18,-18.340,-9.400,-3.772,-17.780,DJF
2009,1,19,19,2009-19,-11.370,-8.650,-3.692,-10.020,DJF
2009,1,20,20,2009-20,-8.930,-7.770,-3.660,-8.540,DJF
2009,1,21,21,2009-21,-21.060,-7.550,-3.776,-20.260,DJF
2009,1,22,22,2009-22,-27.390,-8.560,-3.922,-26.170,DJF
2009,1,23,23,2009-23,-25.580,-9.370,-3.797,-23.580,DJF
2009,1,24,24,2009-24,-29.050,-9.850,-3.871,-27.570,DJF
2009,1,25,25,2009-25,-27.830,-10.280,-3.893,-25.650,DJF
2009,1,26,26,2009-26,-26.030,-10.230,-3.929,-24.310,DJF
2009,1,27,27,2009-27,-24.200,-10.040,-3.923,-24.110,DJF
2009,1,28,28,2009-28,-22.430,-9.730,-3.913,-20.375,DJF
2009,1,29,29,2009-29,-27.550,-9.690,-4.112,-25.850,DJF
2009,1,30,30,2009-30,-26.060,-9.570,-4.084,-25.730,DJF
2009,1,31,31,2009-31,-27.390,-9.600,-4.086,-26.350,DJF
2009,2,1,32,2009-32,-23.440,-9.780,-4.069,-21.500,DJF
2009,2,2,33,2009-33,-28.440,-9.830,-4.217,-27.670,DJF
2009,2,3,34,2009-34,-32.640,-9.910,-4.166,-31.130,DJF
2009,2,4,35,2009-35,-20.040,-10.220,-4.039,-19.090,DJF
2009,2,5,36,2009-36,-12.830,-9.620,-3.934,-11.630,DJF
2009,2,6,37,2009-37,-22.000,-8.830,-4.200,-21.040,DJF
2009,2,7,38,2009-38,-28.040,-8.900,-4.376,-25.970,DJF
2009,2,8,39,2009-39,-27.160,-9.550,-4.311,-25.640,DJF
2009,2,9,40,2009-40,-14.380,-9.470,-4.000,-14.670,DJF
2009,2,10,41,2009-41,-11.760,-8.870,-4.022,-11.260,DJF
2009,2,11,42,2009-42,-17.870,-8.180,-4.128,-17.600,DJF
2009,2,12,43,2009-43,-17.870,-7.890,-4.082,-17.160,DJF
2009,2,13,44,2009-44,-18.190,-7.860,-4.036,-17.160,DJF
2009,2,14,45,2009-45,-16.770,-7.790,-3.911,-15.720,DJF
2009,2,15,46,2009-46,-17.730,-7.740,-3.898,-16.580,DJF
2009,2,16,47,2009-47,-23.030,-7.900,-3.981,-20.790,DJF
2009,2,17,48,2009-48,-27.160,-8.230,-4.053,-24.100,DJF
2009,2,18,49,2009-49,-24.590,-8.680,-3.983,-21.690,DJF
2009,2,19,50,2009-50,-18.140,-8.720,-3.794,-18.370,DJF
2009,2,20,51,2009-51,-20.980,-8.630,-3.891,-21.990,DJF
2009,2,21,52,2009-52,-20.660,-8.390,-3.913,-19.520,DJF
2009,2,22,53,2009-53,-24.460,-8.440,-4.050,-23.790,DJF
2009,2,23,54,2009-54,-21.440,-8.750,-3.942,-20.330,DJF
2009,2,24,55,2009-55,-32.900,-9.340,-4.116,-32.300,DJF
2009,2,25,56,2009-56,-35.990,-10.040,-3.894,-33.830,DJF
2009,2,26,57,2009-57,-34.450,-11.110,-4.028,-29.820,DJF
2009,2,27,58,2009-58,-28.040,-11.920,-4.324,-26.330,DJF
2009,2,28,59,2009-59,-25.920,-11.730,-4.521,-25.790,DJF
2009,3,1,60,2009-60,-22.740,-11.570,-4.536,-21.300,MAM
2009,3,2,61,2009-61,-20.640,-11.060,-4.586,-20.990,MAM
2009,3,3,62,2009-62,-16.830,-10.220,-4.531,-17.990,MAM
2009,3,4,63,2009-63,-10.770,-9.430,-4.472,-10.380,MAM
2009,3,5,64,2009-64,-12.830,-8.730,-4.483,-13.160,MAM
2009,3,6,65,2009-65,-24.750,-8.760,-4.680,-23.490,MAM
2009,3,7,66,2009-66,-26.590,-9.330,-4.577,-24.490,MAM
2009,3,8,67,2009-67,-16.040,-9.250,-4.291,-15.730,MAM
2009,3,9,68,2009-68,-26.970,-9.750,-4.563,-25.840,MAM
2009,3,10,69,2009-69,-30.860,-10.810,-4.549,-29.220,MAM
2009,3,11,70,2009-70,-30.160,-10.930,-4.518,-29.350,MAM
2009,3,12,71,2009-71,-30.570,-11.080,-4.649,-29.490,MAM
2009,3,13,72,2009-72,-30.560,-11.280,-4.821,-30.530,MAM
2009,3,14,73,2009-73,-31.810,-11.390,-4.725,-30.880,MAM
2009,3,15,74,2009-74,-26.250,-11.420,-4.743,-27.000,MAM
2009,3,16,75,2009-75,-18.180,-10.990,-4.729,-18.070,MAM
2009,3,17,76,2009-76,-16.790,-10.180,-4.756,-16.560,MAM
2009,3,18,77,2009-77,-22.010,-9.670,-4.954,-22.710,MAM
2009,3,19,78,2009-78,-21.390,-9.190,-4.897,-20.930,MAM
2009,3,20,79,2009-79,-15.680,-8.730,-4.692,-16.020,MAM
2009,3,21,80,2009-80,-22.060,-8.640,-4.805,-23.620,MAM
2009,3,22,81,2009-81,-16.360,-8.180,-4.580,-15.310,MAM
2009,3,23,82,2009-82,-9.270,-7.780,-4.368,-9.620,MAM
2009,3,24,83,2009-83,-18.480,-7.610,-4.385,-19.450,MAM
2009,3,25,84,2009-84,-17.690,-7.320,-4.333,-19.190,MAM
2009,3,26,85,2009-85,-23.180,-7.230,-4.352,-23.790,MAM
2009,3,27,86,2009-86,-21.690,-7.030,-4.182,-18.750,MAM
2009,3,28,87,2009-87,-17.130,-6.836,-3.983,-15.350,MAM
2009,3,29,88,2009-88,-15.760,-6.737,-3.863,-15.150,MAM
2009,3,30,89,2009-89,-14.290,-6.640,-3.778,-14.280,MAM
2009,3,31,90,2009-90,-11.050,-6.512,-3.697,-8.300,MAM
2009,4,1,91,2009-91,-8.330,-6.265,-3.552,-4.919,MAM
2009,4,2,92,2009-92,-7.480,-6.060,-3.482,-7.990,MAM
2009,4,3,93,2009-93,-9.610,-5.850,-3.440,-8.270,MAM
2009,4,4,94,2009-94,-8.730,-5.629,-3.367,-8.290,MAM
2009,4,5,95,2009-95,-9.030,-5.446,-3.287,-9.250,MAM
2009,4,6,96,2009-96,-9.560,-5.274,-3.208,-7.750,MAM
2009,4,7,97,2009-97,-5.765,-5.066,-3.099,-3.576,MAM
2009,4,8,98,2009-98,-8.440,-4.928,-3.062,-8.740,MAM
2009,4,9,99,2009-99,-15.540,-4.776,-3.038,-16.130,MAM
2009,4,10,100,2009-100,-16.830,-4.684,-3.035,-16.760,MAM
2009,4,11,101,2009-101,-5.758,-4.453,-2.792,-4.651,MAM
2009,4,12,102,2009-102,-2.746,-4.407,-2.706,-3.223,MAM
2009,4,13,103,2009-103,-7.550,-4.306,-2.683,-7.460,MAM
2009,4,14,104,2009-104,-4.053,-4.076,-2.609,-4.194,MAM
2009,4,15,105,2009-105,-0.936,-3.655,-2.500,-0.543,MAM
2009,4,16,106,2009-106,-0.763,-2.618,-2.391,-1.568,MAM
2009,4,17,107,2009-107,-5.378,-2.326,-2.260,-5.667,MAM
2009,4,18,108,2009-108,-1.442,-2.020,-2.023,-1.265,MAM
2009,4,19,109,2009-109,-0.519,-1.863,-1.851,1.157,MAM
2009,4,20,110,2009-110,-1.165,-1.628,-1.713,-0.355,MAM
2009,4,21,111,2009-111,-6.468,-1.375,-1.629,-6.396,MAM
2009,4,22,112,2009-112,-11.030,-1.219,-1.483,-10.510,MAM
2009,4,23,113,2009-113,-10.590,-1.242,-1.335,-11.440,MAM
2009,4,24,114,2009-114,-14.780,-1.419,-1.275,-14.340,MAM
2009,4,25,115,2009-115,-9.730,-1.602,-1.166,-9.550,MAM
2009,4,26,116,2009-116,-9.300,-1.821,-1.085,-11.700,MAM
2009,4,27,117,2009-117,-12.050,-2.016,-1.077,-12.330,MAM
2009,4,28,118,2009-118,-10.860,-2.145,-1.047,-10.670,MAM
2009,4,29,119,2009-119,-1.945,-2.129,-0.905,-1.175,MAM
2009,4,30,120,2009-120,-4.214,-2.208,-0.973,-4.956,MAM
2009,5,1,121,2009-121,-9.130,-2.027,-0.993,-9.210,MAM
2009,5,2,122,2009-122,-6.380,-1.882,-0.967,-6.566,MAM
2009,5,3,123,2009-123,-5.974,-1.847,-0.958,-5.806,MAM
2009,5,4,124,2009-124,-0.729,-1.697,-0.899,-1.484,MAM
2009,5,5,125,2009-125,-9.460,-1.639,-0.975,-9.460,MAM
2009,5,6,126,2009-126,-8.110,-1.528,-0.963,-8.220,MAM
2009,5,7,127,2009-127,-7.750,-1.549,-0.948,-7.730,MAM
2009,5,8,128,2009-128,-7.680,-1.569,-0.925,-7.160,MAM
2009,5,9,129,2009-129,-4.513,-1.544,-0.877,-4.992,MAM
2009,5,10,130,2009-130,-3.070,-1.552,-0.878,-3.794,MAM
2009,5,11,131,2009-131,-2.501,-1.284,-0.860,-2.109,MAM
2009,5,12,132,2009-132,-8.010,-0.729,-0.908,-8.420,MAM
2009,5,13,133,2009-133,-9.290,-0.606,-0.866,-9.430,MAM
2009,5,14,134,2009-134,-10.100,-0.608,-0.828,-10.500,MAM
2009,5,15,135,2009-135,-8.200,-0.712,-0.782,-6.259,MAM
2009,5,16,136,2009-136,-5.707,-0.791,-0.719,-4.675,MAM
2009,5,17,137,2009-137,-6.946,-0.908,-0.737,-8.710,MAM
2009,5,18,138,2009-138,-8.820,-0.974,-0.737,-9.180,MAM
2009,5,19,139,2009-139,-8.220,-1.014,-0.716,-8.550,MAM
2009,5,20,140,2009-140,-7.040,-1.042,-0.698,-6.797,MAM
2009,5,21,141,2009-141,-3.116,-1.044,-0.664,-3.940,MAM
2009,5,22,142,2009-142,-3.383,-1.036,-0.626,-2.941,MAM
2009,5,23,143,2009-143,0.234,-1.023,-0.615,-0.598,MAM
2009,5,24,144,2009-144,0.178,-0.987,-0.616,-0.730,MAM
2009,5,25,145,2009-145,-3.688,-0.874,-0.678,-4.117,MAM
2009,5,26,146,2009-146,-2.684,-0.757,-0.647,-3.106,MAM
2009,5,27,147,2009-147,-3.378,-0.748,-0.658,-3.248,MAM
2009,5,28,148,2009-148,-5.056,-0.747,-0.673,-4.884,MAM
2009,5,29,149,2009-149,-5.925,-0.740,-0.660,-4.843,MAM
2009,5,30,150,2009-150,-1.089,-0.696,-0.610,-1.481,MAM
2009,5,31,151,2009-151,0.540,-0.662,-0.574,0.094,MAM
2009,6,1,152,2009-152,-0.597,-0.669,-0.584,-0.682,JJA
2009,6,2,153,2009-153,1.944,-0.576,-0.529,1.471,JJA
2009,6,3,154,2009-154,-0.750,-0.471,-0.574,-1.440,JJA
2009,6,4,155,2009-155,0.323,-0.401,-0.553,0.213,JJA
2009,6,5,156,2009-156,0.849,-0.372,-0.535,1.008,JJA
2009,6,6,157,2009-157,1.310,-0.338,-0.511,0.779,JJA
2009,6,7,158,2009-158,2.530,-0.258,-0.487,1.746,JJA
2009,6,8,159,2009-159,3.785,-0.212,-0.378,3.787,JJA
2009,6,9,160,2009-160,0.940,-0.249,-0.242,3.291,JJA
2009,6,10,161,2009-161,1.452,-0.228,-0.218,3.481,JJA
2009,6,11,162,2009-162,5.305,-0.165,-0.150,7.650,JJA
2009,6,12,163,2009-163,2.640,-0.206,-0.201,2.282,JJA
2009,6,13,164,2009-164,4.942,-0.161,-0.156,5.464,JJA
2009,6,14,165,2009-165,6.738,-0.119,-0.118,3.946,JJA
2009,6,15,166,2009-166,4.098,-0.164,-0.165,2.609,JJA
2009,6,16,167,2009-167,5.512,-0.128,-0.135,5.388,JJA
2009,6,17,168,2009-168,2.273,-0.214,-0.217,2.450,JJA
2009,6,18,169,2009-169,2.664,-0.179,-0.185,2.977,JJA
