year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season,ppa80
2009,3,9,68,2009-68,-25.84,-17.13,-12.08,-25.84,MAM,-11.95
2009,3,10,69,2009-69,-28.69,-20.82,-12.2,-29.22,MAM,-11.9
2009,3,11,70,2009-70,-27.36,-21.03,-12.54,-29.35,MAM,-11.97
2009,3,12,71,2009-71,-27.62,-20.66,-12.94,-29.49,MAM,-12.33
2009,3,13,72,2009-72,-29.28,-20.34,-13.24,-30.53,MAM,-12.78
2009,3,14,73,2009-73,-32.45,-22.57,-13.38,-30.88,MAM,-12.91
2009,3,15,74,2009-74,-25.78,-20.96,-13.63,-27,MAM,-13.05
2009,3,16,75,2009-75,-16.83,-15.87,-13.61,-18.07,MAM,-13.3
2009,3,17,76,2009-76,-16.18,-13.61,-13.32,-16.56,MAM,-13.1
2009,3,18,77,2009-77,-23.12,-14.57,-13.17,-22.71,MAM,-12.92
2009,3,19,78,2009-78,-19.87,-15.05,-12.92,-20.93,MAM,-12.68
2009,3,20,79,2009-79,-13.63,-12.18,-12.65,-16.02,MAM,-12.41
2009,3,21,80,2009-80,-22.4,-13.5,-12.57,-23.62,MAM,-12.19
2009,3,22,81,2009-81,-15.59,-13.3,-12.16,-15.31,MAM,-12.26
2009,3,23,82,2009-82,-6.711,-9.79,-11.78,-9.62,MAM,-12.01
2009,3,24,83,2009-83,-19.37,-11.42,-11.51,-19.45,MAM,-11.69
2009,3,25,84,2009-84,-19.41,-13.02,-11.32,-19.19,MAM,-11.42
2009,3,26,85,2009-85,-24.61,-13.55,-11.51,-23.79,MAM,-11.5
2009,3,27,86,2009-86,-21.77,-14.62,-11.57,-18.75,MAM,-11.5
2009,3,28,87,2009-87,-16.73,-12.89,-11.63,-15.35,MAM,-11.51
2009,3,29,88,2009-88,-14.7,-12.02,-11.59,-15.15,MAM,-11.35
2009,3,30,89,2009-89,-13.5,-11.64,-11.42,-14.28,MAM,-11.18
2009,3,31,90,2009-90,-10.87,-10.49,-11.24,-8.3,MAM,-11.19
2009,4,1,91,2009-91,-8.23,-9.14,-10.9,-4.919,MAM,-10.84
2009,4,2,92,2009-92,-8.44,-8.16,-10.59,-7.99,MAM,-10.5
2009,4,3,93,2009-93,-10.64,-8.55,-10.25,-8.27,MAM,-10.1
2009,4,4,94,2009-94,-11.27,-8.56,-9.94,-8.29,MAM,-9.89
2009,4,5,95,2009-95,-11.37,-8.44,-9.7,-9.25,MAM,-9.65
2009,4,6,96,2009-96,-10.29,-8.72,-9.45,-7.75,MAM,-9.64
2009,4,7,97,2009-97,-4.945,-5.476,-9.2,-3.576,MAM,-9.31
2009,4,8,98,2009-98,-10.16,-7.33,-8.87,-8.74,MAM,-9.07
2009,4,9,99,2009-99,-16.6,-9.6,-8.64,-16.13,MAM,-8.73
2009,4,10,100,2009-100,-17.78,-11.39,-8.74,-16.76,MAM,-8.62
2009,4,11,101,2009-101,-5.768,-7.47,-8.63,-4.651,MAM,-8.88
2009,4,12,102,2009-102,-0.317,-1.394,-8.37,-3.223,MAM,-8.49
2009,4,13,103,2009-103,-5.074,-3.628,-7.7,-7.46,MAM,-8.28
2009,4,14,104,2009-104,-2.192,-2.422,-7.07,-4.194,MAM,-7.95
2009,4,15,105,2009-105,0.122,-0.804,-6.617,-0.543,MAM,-7.7
2009,4,16,106,2009-106,-0.357,0.788,-6.121,-1.568,MAM,-7.23
2009,4,17,107,2009-107,-6.135,-3.227,-5.68,-5.667,MAM,-6.824
2009,4,18,108,2009-108,-1.705,-0.35,-5.299,-1.265,MAM,-6.458
2009,4,19,109,2009-109,-0.587,1.284,-5.068,1.157,MAM,-5.938
2009,4,20,110,2009-110,1.184,3.079,-4.808,-0.355,MAM,-5.438
2009,4,21,111,2009-111,-3.986,-1.006,-4.603,-6.396,MAM,-5.264
2009,4,22,112,2009-112,-10.08,-3.42,-4.495,-10.51,MAM,-5.202
2009,4,23,113,2009-113,-7.82,-3.495,-4.401,-11.44,MAM,-5.017
2009,4,24,114,2009-114,-13.54,-4.485,-4.55,-14.34,MAM,-5.177
2009,4,25,115,2009-115,-7.89,-4.941,-4.619,-9.55,MAM,-5.243
2009,4,26,116,2009-116,-8.25,-3.992,-4.782,-11.7,MAM,-5.478
2009,4,27,117,2009-117,-10.46,-4.216,-4.814,-12.33,MAM,-5.681
2009,4,28,118,2009-118,-9.49,-5.443,-4.845,-10.67,MAM,-6.021
2009,4,29,119,2009-119,-2.424,-1.881,-4.749,-1.175,MAM,-6.069
2009,4,30,120,2009-120,-3.18,0.299,-4.739,-4.956,MAM,-6.027
2009,5,1,121,2009-121,-9.42,-4.165,-4.507,-9.21,MAM,-5.905
2009,5,2,122,2009-122,-5.621,-2.071,-4.459,-6.566,MAM,-5.709
2009,5,3,123,2009-123,-5.765,-2.233,-4.523,-5.806,MAM,-5.768
2009,5,4,124,2009-124,1.887,1.533,-4.326,-1.484,MAM,-5.555
2009,5,5,125,2009-125,-6.264,-3.885,-4.216,-9.46,MAM,-5.486
2009,5,6,126,2009-126,-7.22,-5.182,-4.071,-8.22,MAM,-5.367
2009,5,7,127,2009-127,-8.72,-5.943,-4.145,-7.73,MAM,-5.426
2009,5,8,128,2009-128,-8.53,-4.489,-4.277,-7.16,MAM,-5.297
2009,5,9,129,2009-129,-2.643,-0.121,-4.186,-4.992,MAM,-5.38
2009,5,10,130,2009-130,-1.109,3.089,-4.109,-3.794,MAM,-5.412
2009,5,11,131,2009-131,-0.043,1.324,-3.793,-2.109,MAM,-5.245
2009,5,12,132,2009-132,-6.698,-3.066,-3.662,-8.42,MAM,-5.176
2009,5,13,133,2009-133,-8.91,-3.624,-3.503,-9.43,MAM,-4.975
2009,5,14,134,2009-134,-10.9,-3.256,-3.523,-10.5,MAM,-4.996
2009,5,15,135,2009-135,-8.47,-3.428,-3.662,-6.259,MAM,-5.038
2009,5,16,136,2009-136,-4.453,-2.672,-3.667,-4.675,MAM,-5.119
2009,5,17,137,2009-137,-2.776,-1.099,-3.595,-8.71,MAM,-5.098
2009,5,18,138,2009-138,-9.2,-1.603,-3.512,-9.18,MAM,-5.115
2009,5,19,139,2009-139,-6.437,-1.674,-3.416,-8.55,MAM,-5.043
2009,5,20,140,2009-140,-7.06,-2.319,-3.398,-6.797,MAM,-5.189
2009,5,21,141,2009-141,-4.276,-1.222,-3.314,-3.94,MAM,-5.137
2009,5,22,142,2009-142,-1.678,-0.224,-3.215,-2.941,MAM,-5.183
2009,5,23,143,2009-143,-0.209,1.676,-3.132,-0.598,MAM,-4.97
2009,5,24,144,2009-144,-1.057,3.767,-3.019,-0.73,MAM,-4.655
2009,5,25,145,2009-145,-2.797,-0.795,-2.879,-4.117,MAM,-4.489
2009,5,26,146,2009-146,-3.86,0.631,-2.807,-3.106,MAM,-4.254
2009,5,27,147,2009-147,-2.259,-0.691,-2.632,-3.248,MAM,-4.066
2009,5,28,148,2009-148,-5.604,-0.017,-2.621,-4.884,MAM,-3.953
2009,5,29,149,2009-149,-4.668,-0.616,-2.517,-4.843,MAM,-3.824
2009,5,30,150,2009-150,-2.507,-0.639,-2.449,-1.481,MAM,-3.714
2009,5,31,151,2009-151,-0.307,-0.297,-2.381,0.094,MAM,-3.614
2009,6,1,152,2009-152,-0.977,-0.126,-2.396,-0.682,JJA,-3.709
2009,6,2,153,2009-153,1.877,0.11,-2.366,1.471,JJA,-3.467
2009,6,3,154,2009-154,1.046,0.234,-2.288,-1.44,JJA,-3.458
2009,6,4,155,2009-155,-0.53,0.183,-2.188,0.213,JJA,-3.341
2009,6,5,156,2009-156,0.775,2.303,-2.077,1.008,JJA,-3.252
2009,6,6,157,2009-157,1.285,5.548,-1.961,0.779,JJA,-3.162
2009,6,7,158,2009-158,1.787,7.35,-1.91,1.746,JJA,-3.122
2009,6,8,159,2009-159,3.499,10.14,-1.855,3.787,JJA,-2.958
2009,6,9,160,2009-160,1.695,7.94,-1.794,3.291,JJA,-2.875
2009,6,10,161,2009-161,3.724,9.4,-1.723,3.481,JJA,-2.841
2009,6,11,162,2009-162,10.51,12.92,-1.621,7.65,JJA,-2.809
2009,6,12,163,2009-163,5.16,9.85,-1.587,2.282,JJA,-2.615
2009,6,13,164,2009-164,7.15,13.63,-1.563,5.464,JJA,-2.828
2009,6,14,165,2009-165,13.15,13.99,-1.434,3.946,JJA,-2.49
2009,6,15,166,2009-166,6.074,10.51,-1.498,2.609,JJA,-2.559
2009,6,16,167,2009-167,5.058,8.73,-1.436,5.388,JJA,-2.282
2009,6,17,168,2009-168,2.809,3.243,-1.441,2.45,JJA,-2.436
2009,6,18,169,2009-169,3.429,7.02,-1.391,2.977,JJA,-2.329
2009,6,19,170,2009-170,2.762,4.248,-1.373,3.898,JJA,-2.323
2009,6,20,171,2009-171,7.03,12.02,-1.366,5.473,JJA,-2.127
2009,6,21,172,2009-172,11.19,16.13,-1.251,11.46,JJA,-2.09
2009,6,22,173,2009-173,7.47,9.46,-1.197,8.99,JJA,-2.007
2009,6,23,174,2009-174,4.37,5.552,-1.214,3.364,JJA,-1.954
2009,6,24,175,2009-175,2.427,5.214,-1.229,1.541,JJA,-2
2009,6,25,176,2009-176,3.496,6.231,-1.189,5.015,JJA,-1.954
2009,6,26,177,2009-177,9.37,11.14,-1.095,6.818,JJA,-1.774
2009,6,27,178,2009-178,10.24,14.48,-1.098,3.669,JJA,-1.941
2009,6,28,179,2009-179,7.53,10.54,-1.094,4.97,JJA,-1.873
2009,6,29,180,2009-180,6.388,9.83,-1.072,6.742,JJA,-1.821
2009,6,30,181,2009-181,7.29,10.71,-1.063,9.19,JJA,-1.753
2009,7,1,182,2009-182,6.796,10.49,-1.022,6.687,JJA,-1.71
2009,7,2,183,2009-183,8.22,11.32,-1.017,6.775,JJA,-1.877
2009,7,3,184,2009-184,9.01,11.88,-0.937,9.6,JJA,-1.607
2009,7,4,185,2009-185,9.55,12.02,-0.921,6.504,JJA,-1.599
2009,7,5,186,2009-186,7.78,9.55,-0.911,6.334,JJA,-1.62
2009,7,6,187,2009-187,9.24,12.01,-0.898,7.8,JJA,-1.6
2009,7,7,188,2009-188,9.42,11.06,-0.872,14.44,JJA,-1.537
2009,7,8,189,2009-189,14.77,18.55,-0.884,18.09,JJA,-1.631
2009,7,9,190,2009-190,16.91,18.92,-0.819,15,JJA,-1.39
2009,7,10,191,2009-191,6.229,7.43,-0.853,2.191,JJA,-1.595
2009,7,11,192,2009-192,8.8,8.74,-0.792,5.67,JJA,-1.549
2009,7,12,193,2009-193,12.26,14.91,-0.783,8.99,JJA,-1.52
2009,7,13,194,2009-194,11.77,15.56,-0.76,9.17,JJA,-1.548
2009,7,14,195,2009-195,7.98,9.16,-0.767,5.531,JJA,-1.361
2009,7,15,196,2009-196,3.834,4.795,-0.829,3.884,JJA,-1.432
2009,7,16,197,2009-197,5.511,8.05,-0.818,5.649,JJA,-1.356
2009,7,17,198,2009-198,10.59,15.45,-0.77,11.14,JJA,-1.263
2009,7,18,199,2009-199,13.24,14.27,-0.714,11.33,JJA,-1.227
2009,7,19,200,2009-200,14.95,16.56,-0.659,11.41,JJA,-1.213
2009,7,20,201,2009-201,13.38,14.53,-0.642,9.66,JJA,-1.202
2009,7,21,202,2009-202,9.87,13.32,-0.683,6.571,JJA,-1.17
2009,7,22,203,2009-203,11.56,15.08,-0.705,4.234,JJA,-1.286
2009,7,23,204,2009-204,13.86,17.16,-0.662,6.215,JJA,-1.241
2009,7,24,205,2009-205,12.39,16.19,-0.701,6.083,JJA,-1.253
2009,7,25,206,2009-206,12.35,14.64,-0.619,9.58,JJA,-1.144
2009,7,26,207,2009-207,15.38,18.7,-0.673,11.48,JJA,-1.14
2009,7,27,208,2009-208,11.8,13.5,-0.571,8.05,JJA,-1.098
2009,7,28,209,2009-209,10.65,12.9,-0.593,7.34,JJA,-1.153
2009,7,29,210,2009-210,11.82,12.72,-0.541,10.33,JJA,-1.118
2009,7,30,211,2009-211,12.94,15.8,-0.564,11.45,JJA,-1.02
2009,7,31,212,2009-212,12.45,14.63,-0.54,11.2,JJA,-1.089
2009,8,1,213,2009-213,12.12,13.93,-0.53,8.43,JJA,-1.015
2009,8,2,214,2009-214,9.8,11.83,-0.519,9.22,JJA,-0.967
2009,8,3,215,2009-215,9.1,10.03,-0.509,8.46,JJA,-0.976
2009,8,4,216,2009-216,13.23,14.44,-0.529,11.83,JJA,-0.951
2009,8,5,217,2009-217,13.53,15.75,-0.504,12.91,JJA,-0.9
2009,8,6,218,2009-218,16.02,18.62,-0.54,15.5,JJA,-0.988
2009,8,7,219,2009-219,16.97,17.6,-0.48,16.6,JJA,-0.919
2009,8,8,220,2009-220,14.26,16.39,-0.511,13.8,JJA,-0.882
2009,8,9,221,2009-221,16.19,18.21,-0.503,13.83,JJA,-0.82
2009,8,10,222,2009-222,14.86,17.88,-0.492,10.46,JJA,-0.814
2009,8,11,223,2009-223,11.47,12.09,-0.479,9.99,JJA,-0.794
2009,8,12,224,2009-224,10.55,11.58,-0.428,10.33,JJA,-0.859
2009,8,13,225,2009-225,9.15,8.43,-0.438,10.51,JJA,-0.711
2009,8,14,226,2009-226,10.88,11.88,-0.44,11.72,JJA,-0.784
2009,8,15,227,2009-227,12.29,14.78,-0.46,13.65,JJA,-0.824
2009,8,16,228,2009-228,9.01,10.86,-0.416,10.81,JJA,-0.673
2009,8,17,229,2009-229,6.158,7.54,-0.442,7.99,JJA,-0.64
2009,8,18,230,2009-230,8.2,11.43,-0.458,8.87,JJA,-0.75
2009,8,19,231,2009-231,9.88,11.69,-0.432,10.96,JJA,-0.736
2009,8,20,232,2009-232,10.42,12.36,-0.418,12.14,JJA,-0.732
2009,8,21,233,2009-233,10.68,10.7,-0.421,11.44,JJA,-0.644
2009,8,22,234,2009-234,11.52,13.21,-0.401,10.76,JJA,-0.633
2009,8,23,235,2009-235,7.66,9.07,-0.394,8.44,JJA,-0.547
2009,8,24,236,2009-236,6.071,7.33,-0.389,7.8,JJA,-0.758
2009,8,25,237,2009-237,6.141,6.45,-0.398,7.8,JJA,-0.537
2009,8,26,238,2009-238,8.21,10.18,-0.433,9.6,JJA,-0.658
2009,8,27,239,2009-239,11.85,13.97,-0.424,12.11,JJA,-0.674
2009,8,28,240,2009-240,13.32,13.26,-0.329,12.43,JJA,-0.561
2009,8,29,241,2009-241,14.15,14.81,-0.342,15.02,JJA,-0.677
2009,8,30,242,2009-242,18.23,20,-0.379,18.81,JJA,-0.535
2009,8,31,243,2009-243,20.9,23.64,-0.401,21.07,JJA,-0.505
2009,9,1,244,2009-244,17.94,19.1,-0.36,15.99,SON,-0.524
2009,9,2,245,2009-245,14.36,16,-0.336,13.03,SON,-0.569
2009,9,3,246,2009-246,12.55,15.03,-0.321,11.75,SON,-0.581
2009,9,4,247,2009-247,13,13.05,-0.257,11.72,SON,-0.547
2009,9,5,248,2009-248,16.44,16.31,-0.307,14.75,SON,-0.547
2009,9,6,249,2009-249,9.07,10.67,-0.353,8.05,SON,-0.478
2009,9,7,250,2009-250,6.844,7.16,-0.319,6.351,SON,-0.623
2009,9,8,251,2009-251,15.65,16.56,-0.291,13.35,SON,-0.531
2009,9,9,252,2009-252,13.66,13.39,-0.251,13.12,SON,-0.494
2009,9,10,253,2009-253,12.39,12.87,-0.254,12.54,SON,-0.475
2009,9,11,254,2009-254,8.69,8.8,-0.264,9.43,SON,-0.411
2009,9,12,255,2009-255,12.6,13.3,-0.298,14.7,SON,-0.501
2009,9,13,256,2009-256,14.66,16.91,-0.293,11.79,SON,-0.365
2009,9,14,257,2009-257,7.28,9.2,-0.287,8.19,SON,-0.493
2009,9,15,258,2009-258,9.05,9.94,-0.284,9.31,SON,-0.459
2009,9,16,259,2009-259,10.52,10.39,-0.227,9.64,SON,-0.477
2009,9,17,260,2009-260,6.461,6.698,-0.293,6.334,SON,-0.498
2009,9,18,261,2009-261,6.395,5.745,-0.287,6.775,SON,-0.611
2009,9,19,262,2009-262,14.25,15.31,-0.26,14.78,SON,-0.469
2009,9,20,263,2009-263,17.55,18.07,-0.271,16.06,SON,-0.454
2009,9,21,264,2009-264,9.59,9.63,-0.225,8.24,SON,-0.422
2009,9,22,265,2009-265,8.57,8.5,-0.241,8.59,SON,-0.485
2009,9,23,266,2009-266,6.805,8.17,-0.258,7.36,SON,-0.475
2009,9,24,267,2009-267,7.54,8.01,-0.237,7.75,SON,-0.484
2009,9,25,268,2009-268,11.83,11.35,-0.213,11.09,SON,-0.348
2009,9,26,269,2009-269,9.16,9.35,-0.219,8.09,SON,-0.451
2009,9,27,270,2009-270,5.489,5.326,-0.25,5.276,SON,-0.488
2009,9,28,271,2009-271,2.625,3.095,-0.327,3.53,SON,-0.557
2009,9,29,272,2009-272,1.768,2.105,-0.324,2.639,SON,-0.544
2009,9,30,273,2009-273,1.476,1.317,-0.334,2.934,SON,-0.526
2009,10,1,274,2009-274,3.007,2.858,-0.31,4.014,SON,-0.449
2009,10,2,275,2009-275,1.171,1.178,-0.322,2.62,SON,-0.57
2009,10,3,276,2009-276,2.858,3.463,-0.281,4.054,SON,-0.485
2009,10,4,277,2009-277,2.67,2.937,-0.276,3.426,SON,-0.523
2009,10,5,278,2009-278,1.125,0.862,-0.328,3.093,SON,-0.485
2009,10,6,279,2009-279,0.655,1.454,-0.331,1.738,SON,-0.545
2009,10,7,280,2009-280,1.672,2.598,-0.301,3.15,SON,-0.567
2009,10,8,281,2009-281,1.379,1.741,-0.295,3.028,SON,-0.52
2009,10,9,282,2009-282,0.197,0.142,-0.312,3.224,SON,-0.539
2009,10,10,283,2009-283,1.487,1.786,-0.288,3.081,SON,-0.506
2009,10,11,284,2009-284,-1.247,-1.013,-0.35,0.789,SON,-0.584
2009,10,12,285,2009-285,-4.451,-3.811,-0.394,-3.088,SON,-0.661
2009,10,13,286,2009-286,-6.227,-5.556,-0.388,-5.336,SON,-0.71
2009,10,14,287,2009-287,-5.485,-5.917,-0.39,-4.073,SON,-0.652
2009,10,15,288,2009-288,-3.776,-4.074,-0.369,-1.352,SON,-0.621
2009,10,16,289,2009-289,-0.941,-0.716,-0.356,1.193,SON,-0.504
2009,10,17,290,2009-290,2.704,2.547,-0.25,3.083,SON,-0.508
2009,10,18,291,2009-291,1.415,1.316,-0.28,1.814,SON,-0.521
2009,10,19,292,2009-292,-1.749,-2.139,-0.352,-2.175,SON,-0.601
2009,10,20,293,2009-293,-1.611,-1.9,-0.344,-0.983,SON,-0.614
2009,10,21,294,2009-294,-2.8,-2.666,-0.355,-2.432,SON,-0.606
2009,10,22,295,2009-295,-8.08,-3.614,-0.427,-4.81,SON,-0.621
2009,10,23,296,2009-296,-5.995,-3.847,-0.371,-4.429,SON,-0.644
2009,10,24,297,2009-297,-0.539,-0.57,-0.315,-0.322,SON,-0.592
2009,10,25,298,2009-298,0.024,-0.004,-0.295,-0.403,SON,-0.55
2009,10,26,299,2009-299,-0.796,-0.801,-0.328,0.326,SON,-0.562
2009,10,27,300,2009-300,0.809,0.318,-0.28,1.884,SON,-0.525
2009,10,28,301,2009-301,0.39,0.235,-0.292,1.647,SON,-0.522
2009,10,29,302,2009-302,0.23,-0.039,-0.293,1.052,SON,-0.537
2009,10,30,303,2009-303,0.068,0.103,-0.293,1.167,SON,-0.532
2009,10,31,304,2009-304,-6.282,-1.46,-0.382,-4.033,SON,-0.575
2009,11,1,305,2009-305,-10.41,-4.342,-0.378,-10.12,SON,-0.619
2009,11,2,306,2009-306,-13.74,-2.741,-0.432,-11.27,SON,-0.617
2009,11,3,307,2009-307,-11.8,-3.883,-0.384,-9.06,SON,-0.687
2009,11,4,308,2009-308,-9.96,-2.512,-0.398,-9.1,SON,-0.634
2009,11,5,309,2009-309,-14.38,-3.936,-0.422,-12.05,SON,-0.675
2009,11,6,310,2009-310,-4.917,-2.677,-0.362,-4.891,SON,-0.698
2009,11,7,311,2009-311,-1.828,-0.836,-0.335,-0.676,SON,-0.609
2009,11,8,312,2009-312,-2.854,-1.805,-0.366,-2.39,SON,-0.567
2009,11,9,313,2009-313,-6.21,-3.396,-0.373,-5.935,SON,-0.599
2009,11,10,314,2009-314,-6.165,-3.786,-0.355,-7.62,SON,-0.609
2009,11,11,315,2009-315,-3.8,-2.272,-0.357,-5.191,SON,-0.599
2009,11,12,316,2009-316,-4.625,-2.541,-0.362,-5.275,SON,-0.629
2009,11,13,317,2009-317,-8.23,-2.484,-0.371,-6.617,SON,-0.667
2009,11,14,318,2009-318,-6.764,-2.402,-0.381,-4.747,SON,-0.68
2009,11,15,319,2009-319,-10.11,-3.846,-0.379,-6.973,SON,-0.589
2009,11,16,320,2009-320,-6.366,-2.561,-0.375,-5.968,SON,-0.646
2009,11,17,321,2009-321,-4.116,-2.074,-0.359,-1.785,SON,-0.635
2009,11,18,322,2009-322,-2.012,-0.896,-0.333,0.13,SON,-0.568
2009,11,19,323,2009-323,-3.006,-1.276,-0.345,-2.922,SON,-0.53
2009,11,20,324,2009-324,-3.854,-1.148,-0.355,-3.387,SON,-0.628
2009,11,21,325,2009-325,-6.684,-2.453,-0.365,-6.562,SON,-0.681
2009,11,22,326,2009-326,-2.141,-1.861,-0.334,-1.794,SON,-0.594
2009,11,23,327,2009-327,-7.31,-4.837,-0.371,-7.57,SON,-0.715
2009,11,24,328,2009-328,-9.11,-4.324,-0.364,-8.85,SON,-0.777
2009,11,25,329,2009-329,-2.699,-1.574,-0.338,-1.956,SON,-0.616
2009,11,26,330,2009-330,-7.4,-1.197,-0.382,-3.291,SON,-0.616
2009,11,27,331,2009-331,-6.77,-1.417,-0.367,-4.119,SON,-0.639
2009,11,28,332,2009-332,-8.76,-1.591,-0.379,-4.068,SON,-0.639
2009,11,29,333,2009-333,-8.94,-1.848,-0.375,-6.006,SON,-0.627
2009,11,30,334,2009-334,-11.04,-2.906,-0.376,-6.95,SON,-0.723
2009,12,1,335,2009-335,-12.66,-2.875,-0.377,-6.463,DJF,-0.737
2009,12,2,336,2009-336,-12.33,-2.693,-0.365,-6.643,DJF,-0.615
2009,12,3,337,2009-337,-15.67,-2.516,-0.404,-10.8,DJF,-0.703
2009,12,4,338,2009-338,-12.98,-3.146,-0.375,-7.21,DJF,-0.773
2009,12,5,339,2009-339,-16.86,-3.172,-0.442,-13.86,DJF,-0.679
2009,12,6,340,2009-340,-17.89,-3.26,-0.458,-16.2,DJF,-0.753
2009,12,7,341,2009-341,-26.19,-4.05,-0.733,-22.4,DJF,-0.782
2009,12,8,342,2009-342,-28.86,-6.247,-0.783,-25.74,DJF,-0.84
2009,12,9,343,2009-343,-30.88,-8.04,-0.827,-31.55,DJF,-0.72
2009,12,10,344,2009-344,-31.18,-8.88,-0.792,-28.75,DJF,-0.935
2009,12,11,345,2009-345,-26.23,-6.056,-0.742,-23.78,DJF,-1.556
2009,12,12,346,2009-346,-31.85,-18.85,-0.767,-26.15,DJF,-2.35
2009,12,13,347,2009-347,-28.42,-18.73,-0.692,-24.2,DJF,-2.954
2009,12,14,348,2009-348,-28.66,-16.71,-0.803,-25.41,DJF,-3.623
2009,12,15,349,2009-349,-20.65,-14.82,-0.536,-18.66,DJF,-3.875
2009,12,16,350,2009-350,-23.93,-16.06,-0.689,-25.51,DJF,-4.417
2009,12,17,351,2009-351,-21.25,-10.6,-0.551,-28.43,DJF,-4.977
2009,12,18,352,2009-352,-22.6,-12.12,-0.603,-19.42,DJF,-5.294
2009,12,19,353,2009-353,-21.85,-9.45,-0.574,-19.39,DJF,-5.575
2009,12,20,354,2009-354,-27.28,-13.43,-0.768,-22.4,DJF,-5.945
2009,12,21,355,2009-355,-19.42,-10.72,-0.491,-19.97,DJF,-6.019
2009,12,22,356,2009-356,-17.39,-10.34,-0.443,-17.75,DJF,-6.108
2009,12,23,357,2009-357,-18.41,-9.71,-0.463,-19.09,DJF,-6.292
2009,12,24,358,2009-358,-14.32,-6.97,-0.373,-13.05,DJF,-6.351
2009,12,25,359,2009-359,-14.98,-7.26,-0.395,-16.15,DJF,-6.371
2009,12,26,360,2009-360,-19.53,-10.14,-0.524,-15.82,DJF,-6.489
2009,12,27,361,2009-361,-15.34,-8.27,-0.435,-14.9,DJF,-6.242
2009,12,28,362,2009-362,-19.2,-13.15,-0.481,-17.46,DJF,-6.328
2009,12,29,363,2009-363,-24.15,-17.32,-0.676,-21.83,DJF,-6.489
2009,12,30,364,2009-364,-26.87,-18.96,-0.765,-24.04,DJF,-6.778
2009,12,31,365,2009-365,-26.62,-18.15,-0.737,-23.5,DJF,-7.15
2010,1,1,1,10-Jan,-28.01,-18.05,-0.787,-26.55,DJF,-7.4
2010,1,2,2,10-Feb,-27.98,-15.44,-0.759,-26.3,DJF,-7.89
2010,1,3,3,10-Mar,-21.42,-13.49,-0.573,-20.23,DJF,-8.11
2010,1,4,4,10-Apr,-27.51,-14.82,-0.758,-28.61,DJF,-8.43
2010,1,5,5,10-May,-24.51,-12.8,-0.669,-20.4,DJF,-8.72
2010,1,6,6,10-Jun,-24.38,-11.7,-0.721,-21.33,DJF,-8.71
2010,1,7,7,10-Jul,-28.04,-17.83,-1.035,-27.81,DJF,-9.03
2010,1,8,8,10-Aug,-18.94,-15.25,-1.045,-16.15,DJF,-9.12
2010,1,9,9,10-Sep,-13.92,-10.77,-1.248,-13.27,DJF,-9.11
2010,1,10,10,10-Oct,-24.06,-11.17,-1.805,-22.11,DJF,-9.05
2010,1,11,11,10-Nov,-21.13,-10.58,-1.941,-20.82,DJF,-9.05
2010,1,12,12,10-Dec,-12.32,-8.34,-2.102,-14.01,DJF,-8.98
2010,1,13,13,2010-13,-17.55,-8.9,-2.356,-16.29,DJF,-8.97
2010,1,14,14,2010-14,-20.53,-13.37,-2.649,-21.62,DJF,-9.02
2010,1,15,15,2010-15,-28.54,-15.58,-3.097,-28.9,DJF,-9.12
2010,1,16,16,2010-16,-21.71,-12.95,-3.272,-23.64,DJF,-9.38
2010,1,17,17,2010-17,-19.23,-9.9,-3.649,-15.06,DJF,-9.41
2010,1,18,18,2010-18,-21.05,-11.75,-3.989,-17.4,DJF,-9.37
2010,1,19,19,2010-19,-14.32,-9.78,-4.089,-11,DJF,-9.39
2010,1,20,20,2010-20,-11.58,-7.69,-4.239,-11.16,DJF,-9.22
2010,1,21,21,2010-21,-14.72,-7.13,-4.311,-20.14,DJF,-8.94
2010,1,22,22,2010-22,-15.22,-8.37,-4.326,-15.84,DJF,-9.06
2010,1,23,23,2010-23,-11.75,-6.596,-4.334,-14.92,DJF,-8.95
2010,1,24,24,2010-24,-13.39,-6.166,-4.336,-13.1,DJF,-8.87
2010,1,25,25,2010-25,-23.22,-8.47,-4.557,-22.04,DJF,-8.95
2010,1,26,26,2010-26,-22.33,-9.64,-4.609,-22.03,DJF,-9.03
2010,1,27,27,2010-27,-27.41,-12.27,-4.999,-24.54,DJF,-9.18
2010,1,28,28,2010-28,-26.02,-13.55,-5.239,-24.22,DJF,-9.6
2010,1,29,29,2010-29,-19.92,-10.7,-5.35,-19.06,DJF,-9.76
2010,1,30,30,2010-30,-25.47,-11.45,-5.742,-24.86,DJF,-10
2010,1,31,31,2010-31,-26.9,-14.16,-5.974,-24.98,DJF,-10.32
2010,2,1,32,2010-32,-24.1,-13.41,-6.162,-22.66,DJF,-10.45
2010,2,2,33,2010-33,-18.87,-11.85,-6.242,-17.52,DJF,-10.42
2010,2,3,34,2010-34,-18.9,-12.25,-6.463,-20.48,DJF,-10.42
2010,2,4,35,2010-35,-21.21,-13.27,-6.692,-22.15,DJF,-10.57
2010,2,5,36,2010-36,-25.98,-15.04,-7.03,-25.48,DJF,-10.77
2010,2,6,37,2010-37,-24.11,-14.69,-7.17,-20.73,DJF,-11
2010,2,7,38,2010-38,-19.74,-12.41,-7.22,-19.39,DJF,-10.98
2010,2,8,39,2010-39,-20.95,-13.14,-7.43,-21.61,DJF,-10.96
