year,jd,month,date,season,airfneg15,airpneg15,airp0,airp15,airp8,bsw0,bsw15,bsw8,tis0,tis15,tis8,wsu0,wsu15,wsu8,fen0,fen15,fen8,fen300,fen700,bfr0,bfr15,bfr8,pfr0,pfr15,pfr8,bwp0,bwp15,bwp8,ppac0,ppac15,ppac8,ppawneg5,ppdc0,ppdc15,ppdc8,ppdw0,tun0,tun15,tun8,tun300,tun700
2002,300,10,2002-300,Cool,,,,,,-1.01,-8.88,1.98,,,,-2.07,-7.89,0.72,,,,,,-0.07,-7.97,1.69,-1.92,-8.39,1.06,-1.47,-5.24,2.29,-3.72,-7.88,-0.71,-0.04,-4.29,-7.56,-0.20,0.54,-2.15,-6.60,0.06,,
2002,301,10,2002-301,Cool,,,,,,-1.03,-5.59,1.94,,,,-1.71,-4.61,0.70,,,,,,-0.23,-8.03,1.63,-2.11,-8.45,0.98,-1.24,-3.19,2.31,-2.27,-4.97,-0.71,-0.01,-2.49,-4.76,-0.20,0.56,-1.88,-3.95,0.08,,
2002,302,10,2002-302,Cool,,,,,,-0.96,-10.29,1.88,,,,-1.51,-9.33,0.63,,,,,,-0.06,-4.50,1.59,-1.91,-4.94,0.93,-1.75,-6.34,2.26,-5.80,-8.74,-0.79,0.06,-4.83,-8.39,-0.23,0.61,-2.48,-8.03,0.05,,
2002,303,10,2002-303,Cool,,,,,,-1.15,-7.55,1.86,,,,-2.02,-6.89,0.60,,,,,,0.05,-9.72,1.52,-1.79,-10.13,0.83,-1.76,-4.97,2.28,-3.23,-6.91,-0.76,0.03,-3.69,-6.62,-0.22,0.58,-2.49,-6.26,0.06,,
2002,304,10,2002-304,Cool,,,,,,-1.75,-9.90,1.80,,,,-1.86,-8.87,0.55,,,,,,-0.11,-6.89,1.50,-1.97,-7.32,0.80,-2.02,-6.45,2.27,-4.57,-8.83,-0.74,0.01,-4.88,-8.47,-0.21,0.57,-2.80,-8.18,0.05,,
2002,305,10,2002-305,Cool,,,,,,-1.75,-6.14,1.77,,,,-1.94,-5.46,0.54,,,,,,0.03,-9.16,1.46,-1.81,-9.57,0.74,-2.01,-4.04,2.29,-3.18,-5.67,-0.76,-0.01,-2.92,-5.43,-0.22,0.56,-2.79,-5.06,0.06,,
2002,306,11,2002-306,Cool,,,,,,-1.77,-15.38,1.71,,,,-2.07,-14.37,0.44,,,,,,-0.04,-5.38,1.42,-1.88,-5.81,0.70,-2.65,-13.11,-0.12,-9.08,-13.18,-0.71,-0.05,-7.17,-13.23,-0.38,-0.05,-4.34,-12.65,0.01,,
2002,307,11,2002-307,Cool,,,,,,-1.77,-12.33,1.69,,,,-2.55,-11.07,0.44,,,,,,-0.05,-14.21,1.35,-1.90,-14.59,0.60,-2.88,-11.06,-0.15,-7.41,-11.06,-0.78,0.03,-5.97,-11.17,-0.41,-0.04,-4.88,-10.34,0.01,,
2002,308,11,2002-308,Cool,,,,,,-1.84,-9.40,1.67,,,,-2.53,-7.94,0.41,,,,,,-0.33,-11.22,1.32,-2.23,-11.62,0.55,-2.97,-8.50,-0.18,-5.71,-7.79,-0.67,-0.05,-4.12,-7.99,-0.36,-0.04,-5.09,-7.46,0.04,,
2002,309,11,2002-309,Cool,,,,,,-1.81,-10.25,1.63,,,,-1.59,-9.40,0.44,,,,,,-0.42,-7.79,1.30,-1.70,-8.02,-0.02,-2.65,-9.89,-0.19,-5.99,-9.65,-0.74,0.10,-5.17,-9.80,-0.39,-0.03,-4.35,-9.02,0.03,,
2002,310,11,2002-310,Cool,,,,,,-4.15,-15.01,1.61,,,,-2.46,-14.30,0.39,,,,,,-0.11,-9.42,1.27,-1.56,-9.72,-0.04,-3.77,-13.15,-0.22,-11.18,-13.57,-0.83,0.10,-7.39,-13.61,-0.43,-0.03,-7.01,-12.70,0.00,,
2002,311,11,2002-311,Cool,,,,,,-3.37,-20.99,1.58,,,,-2.80,-18.87,0.35,,,,,,-0.21,-14.02,1.21,-1.70,-14.22,-0.08,-4.34,-16.71,-0.22,-13.14,-17.85,-0.78,0.04,-9.81,-17.77,-0.41,-0.04,-8.35,-16.71,-0.02,,
2002,312,11,2002-312,Cool,,,,,,-3.33,-18.43,1.54,,,,-3.52,-17.03,0.32,,,,,,-0.55,-18.71,1.17,-1.97,-18.96,-0.12,-4.55,-14.97,-0.24,-11.78,-15.53,-0.80,0.00,-8.50,-15.51,-0.42,-0.04,-8.84,-14.75,-0.01,,
2002,313,11,2002-313,Cool,,,,,,-3.52,-14.57,1.51,,,,-3.69,-13.17,0.29,,,,,,-0.94,-16.83,1.13,-2.25,-17.22,-0.14,-4.35,-12.64,-0.28,-10.02,-12.76,-0.79,-0.06,-6.93,-12.82,-0.41,-0.05,-8.37,-12.12,0.00,,
2002,314,11,2002-314,Cool,,,,,,-3.49,-15.00,1.48,,,,-3.15,-13.95,0.30,,,,,,-1.08,-12.89,1.10,-2.28,-13.19,-0.17,-4.17,-12.77,-0.30,-10.80,-13.12,-0.83,-0.05,-7.13,-13.17,-0.44,-0.05,-7.95,-12.27,0.00,,
2002,315,11,2002-315,Cool,,,,,,-3.28,-16.49,1.44,,,,-3.61,-15.34,0.25,,,,,,-0.97,-13.62,1.07,-2.19,-13.91,-0.21,-4.57,-14.58,-0.31,-12.50,-15.11,-0.84,-0.13,-8.26,-15.10,-0.44,-0.05,-8.89,-14.31,-0.05,,
2002,316,11,2002-316,Cool,,,,,,-3.96,-13.27,1.44,,,,-3.34,-12.56,0.23,,,,,,-1.07,-15.10,1.03,-2.41,-15.40,-0.24,-4.13,-12.01,-0.33,-9.53,-12.26,-0.89,-0.06,-6.65,-12.34,-0.46,-0.05,-7.86,-11.41,-0.12,,
2002,317,11,2002-317,Cool,,,,,,-3.84,-16.32,1.40,,,,-2.93,-15.35,0.20,,,,,,-1.16,-12.52,1.01,-2.41,-12.96,-0.28,-4.44,-13.88,-0.34,-10.06,-14.46,-0.91,-0.08,-7.89,-14.47,-0.47,-0.05,-8.58,-13.52,-0.26,,
2002,318,11,2002-318,Cool,,,,,,-3.64,-13.88,1.37,,,,-2.58,-12.73,0.20,,,,,,-1.09,-15.30,0.98,-2.26,-15.78,-0.32,-4.15,-13.05,-0.40,-8.62,-12.97,-0.89,-0.05,-7.05,-13.03,-0.46,-0.04,-7.89,-12.59,-0.40,,
2002,319,11,2002-319,Cool,,,,,,-3.44,-14.45,1.34,,,,-2.57,-13.39,0.18,,,,,,-1.11,-12.79,0.96,-2.25,-13.14,-0.35,-4.30,-13.09,-0.47,-9.95,-13.29,-0.92,-0.10,-7.23,-13.34,-0.48,-0.05,-8.25,-12.63,-0.56,,
2002,320,11,2002-320,Cool,,,,,,-3.59,-23.48,1.31,,,,-3.39,-21.00,0.10,,,,,,-1.01,-13.04,0.93,-2.25,-13.27,-0.40,-5.38,-18.29,-0.49,-13.13,-19.25,-0.89,-0.27,-10.60,-19.13,-0.46,-0.07,-10.82,-18.49,-0.72,,
2002,321,11,2002-321,Cool,,,,,,-3.63,-9.40,1.27,,,,-3.50,-8.89,0.15,,,,,,-1.26,-20.12,0.89,-2.47,-20.40,-0.43,-4.31,-9.65,-0.60,-7.37,-9.35,-0.75,-0.37,-5.00,-9.51,-0.40,-0.08,-8.29,-8.76,-0.85,,
2002,322,11,2002-322,Cool,,,,,,-2.71,-3.17,1.24,,,,-1.98,-2.53,0.19,,,,,,-1.67,-8.85,0.89,-2.75,-9.28,-0.46,-2.96,-4.16,-0.68,-3.73,-3.20,-0.71,-0.27,-1.52,-3.53,-0.38,-0.07,-5.09,-2.58,-0.97,,
2002,323,11,2002-323,Cool,,,,,,-1.81,-2.15,1.19,,,,-0.96,-1.39,0.19,,,,,,-1.14,-2.44,0.89,-2.37,-2.70,-0.49,-2.30,-3.32,-0.69,-2.46,-2.10,-0.67,-0.17,-0.90,-2.47,-0.36,-0.06,-3.51,-1.63,-1.00,,
2002,324,11,2002-324,Cool,,,,,,-1.98,-10.29,1.20,,,,-1.05,-9.43,0.15,,,,,,-0.50,-1.41,0.87,-1.97,-1.25,-0.52,-2.92,-9.87,-0.66,-5.65,-9.77,-0.71,-0.10,-5.24,-9.92,-0.38,-0.05,-4.98,-9.00,-0.95,,
2002,325,11,2002-325,Cool,,,,,,-3.72,-12.37,1.19,,,,-1.67,-11.45,0.12,,,,,,-0.25,-9.51,0.84,-1.89,-9.75,-0.56,-3.50,-11.75,-0.65,-6.70,-11.80,-0.79,-0.08,-6.39,-11.89,-0.41,-0.05,-6.35,-11.12,-0.92,,
2002,326,11,2002-326,Cool,,,,,,-3.12,-9.52,1.15,,,,-1.97,-8.85,0.11,,,,,,-0.46,-11.70,0.81,-2.15,-12.00,-0.58,-3.35,-9.64,-0.67,-6.48,-9.39,-0.71,-0.27,-5.02,-9.55,-0.38,-0.07,-6.00,-8.74,-0.95,,
2002,327,11,2002-327,Cool,,,,,,-2.67,-9.19,1.12,,,,-1.57,-8.46,0.11,,,,,,-0.64,-8.90,0.80,-2.34,-9.12,-0.61,-3.09,-9.66,-0.68,-5.73,-9.30,-0.67,-0.23,-4.97,-9.46,-0.36,-0.07,-5.38,-8.77,-0.98,,
2002,328,11,2002-328,Cool,,,,,,-5.19,-26.08,1.10,,,,-1.87,-24.05,0.04,,,,,,-0.61,-8.45,0.80,-2.29,-8.63,-0.63,-5.15,-21.92,-0.66,-15.17,-23.27,-0.61,-0.27,-12.88,-23.03,-0.33,-0.07,-10.28,-22.58,-1.06,,
2002,329,11,2002-329,Cool,,,,,,-4.97,-29.45,1.10,,,,-3.32,-25.55,-0.02,,,,,,-0.64,-24.01,0.77,-2.58,-24.63,-0.66,-6.31,-22.46,-0.70,-16.47,-24.23,-0.68,-0.54,-13.42,-23.96,-0.36,-0.10,-13.02,-23.18,-1.18,,
2002,330,11,2002-330,Cool,,,,,,-4.77,-21.87,1.07,,,,-4.43,-20.07,-0.05,,,,,,-1.33,-25.76,0.73,-3.40,-26.84,-0.68,-6.41,-19.31,-0.80,-15.45,-20.56,-0.97,-0.58,-11.34,-20.40,-0.50,-0.10,-13.27,-19.63,-1.45,,
2002,331,11,2002-331,Cool,,,,,,-5.13,-20.20,1.05,,,,-3.80,-18.54,0.01,,,,,,-2.00,-20.25,0.70,-4.05,-20.63,-0.70,-5.82,-17.49,-0.94,-13.03,-18.34,-1.10,-0.51,-10.09,-18.24,-0.56,-0.10,-11.87,-17.58,-1.79,,
2002,332,11,2002-332,Cool,,,,,,-4.56,-16.63,1.03,,,,-3.74,-15.89,-0.01,,,,,,-2.08,-18.25,0.71,-4.06,-18.47,-0.74,-5.87,-15.65,-1.02,-12.48,-16.24,-1.72,-0.50,-8.90,-16.20,-0.84,-0.10,-11.98,-15.51,-1.99,,
2002,333,11,2002-333,Cool,,,,,,-5.04,-17.36,1.02,,,,-2.94,-16.73,0.04,,,,,,-2.06,-15.86,0.69,-4.18,-16.22,-0.76,-5.47,-16.62,-1.09,-11.44,-17.22,-2.06,-0.42,-9.45,-17.15,-1.00,-0.09,-11.03,-16.61,-2.16,,
2002,334,11,2002-334,Cool,,,,,,-8.15,-22.99,1.01,,,,-2.49,-22.45,0.04,,,,,,-1.93,-16.60,0.69,-4.07,-16.95,-0.79,-6.40,-21.02,-1.12,-15.95,-22.22,-2.53,-0.44,-12.28,-22.01,-1.22,-0.09,-13.24,-21.56,-2.24,,
2002,335,11,2002-335,Cool,,,,,,-8.67,-20.76,0.99,,,,-2.56,-20.10,0.03,,,,,,-1.86,-22.17,0.65,-4.11,-22.76,-0.81,-6.55,-19.30,-1.19,-15.14,-20.17,-2.84,-0.60,-11.12,-20.02,-1.36,-0.11,-13.61,-19.62,-2.36,,
2002,336,12,2002-336,Cool,,,,,,-7.28,-24.41,0.97,,,,-2.67,-24.09,0.03,,,,,,-2.08,-19.99,0.63,-4.29,-20.42,-0.84,-9.51,-23.43,-1.24,-18.63,-23.49,-3.23,-0.72,-17.86,-23.20,-3.48,-0.07,-14.81,-22.79,-2.52,,
2002,337,12,2002-337,Cool,,,,,,-6.53,-19.70,0.95,,,,-2.99,-19.15,0.03,,,,,,-2.18,-23.54,0.61,-4.42,-24.10,-0.86,-9.28,-19.45,-1.31,-17.21,-18.59,-3.67,-0.75,-14.96,-18.68,-3.81,-0.07,-14.47,-18.21,-2.71,,
2002,338,12,2002-338,Cool,,,,,,-6.99,-17.77,0.92,,,,-3.11,-17.24,0.02,,,,,,-2.36,-18.67,0.58,-4.72,-19.08,-0.89,-8.06,-18.23,-1.41,-14.53,-17.38,-3.96,-0.58,-14.24,-17.56,-4.03,-0.07,-12.68,-16.81,-2.89,,
2002,339,12,2002-339,Cool,,,,,,-6.75,-25.47,0.90,,,,-3.01,-24.74,0.01,,,,,,-2.42,-16.92,0.60,-4.74,-17.22,-0.92,-9.93,-23.72,-1.41,-19.82,-23.86,-4.34,-0.84,-18.08,-23.54,-4.31,-0.08,-15.42,-23.12,-2.94,,
2002,340,12,2002-340,Cool,,,,,,-8.44,-21.34,0.88,,,,-3.35,-20.70,0.01,,,,,,-2.34,-24.39,0.58,-4.77,-25.11,-0.94,-9.16,-21.23,-1.50,-17.88,-20.90,-4.76,-0.75,-16.33,-20.81,-4.62,-0.07,-14.29,-20.26,-3.08,,
2002,341,12,2002-341,Cool,,,,,,-13.10,-26.51,0.87,,,,-3.29,-25.83,-0.01,,,,,,-2.55,-20.63,0.58,-5.12,-21.20,-0.96,-10.41,-25.69,-1.53,-21.17,-26.00,-5.24,-1.73,-19.35,-25.52,-4.99,-0.12,-16.12,-25.38,-3.16,,
2002,342,12,2002-342,Cool,,,,,,-9.58,-23.33,0.84,,,,-3.47,-22.79,-0.01,,,,,,-2.68,-25.89,0.55,-5.44,-26.79,-0.97,-10.27,-22.46,-1.62,-19.80,-22.55,-5.53,-1.94,-17.30,-22.33,-5.20,-0.13,-15.92,-21.67,-3.31,,
2002,343,12,2002-343,Cool,,,,,,-7.18,-20.22,0.82,,,,-3.61,-18.40,-0.01,,,,,,-3.00,-22.65,0.53,-6.38,-23.28,-0.99,-8.93,-18.39,-1.74,-16.46,-17.78,-5.67,-1.36,-14.48,-17.93,-5.30,-0.10,-13.96,-16.99,-3.50,,
2002,344,12,2002-344,Cool,,,,,,-5.86,-16.41,0.79,,,,-3.52,-15.49,-0.02,,,,,,-3.18,-17.88,0.54,-6.47,-17.94,-1.03,-8.36,-16.89,-1.81,-14.59,-15.98,-6.04,-1.31,-13.41,-16.26,-5.58,-0.10,-13.12,-15.26,-3.53,,
2002,345,12,2002-345,Cool,,,,,,-4.64,-23.67,0.77,,,,-3.31,-22.34,-0.01,,,,,,-3.13,-15.56,0.54,-6.42,-15.95,-1.06,-8.36,-21.90,-1.83,-17.48,-21.86,-6.13,-1.24,-16.90,-21.70,-5.65,-0.10,-13.12,-21.03,-3.50,,
2002,346,12,2002-346,Cool,,,,,,-4.40,-25.82,0.75,,,,-3.60,-23.94,-0.02,,,,,,-3.00,-22.05,0.54,-6.03,-22.61,-1.11,-9.02,-23.34,-1.82,-19.68,-23.60,-6.43,-1.72,-17.93,-23.30,-5.87,-0.12,-14.09,-22.68,-3.45,,
2002,347,12,2002-347,Cool,,,,,,-4.51,-26.89,0.73,,,,-4.24,-24.31,-0.03,,,,,,-2.91,-24.00,0.52,-6.30,-24.75,-1.12,-9.76,-24.63,-1.86,-21.28,-24.98,-6.64,-2.01,-18.74,-24.58,-6.03,-0.13,-15.17,-24.17,-3.49,,
2002,348,12,2002-348,Cool,,,,,,-4.70,-28.34,0.71,,,,-4.63,-24.07,-0.04,,,,,,-3.09,-24.23,0.51,-6.59,-24.53,-1.15,-10.51,-24.71,-1.93,-22.43,-24.78,-6.94,-2.51,-18.62,-24.39,-6.25,-0.16,-16.26,-24.26,-3.62,,
2002,349,12,2002-349,Cool,,,,,,-4.76,-23.45,0.68,,,,-4.81,-22.69,-0.05,,,,,,-3.35,-24.22,0.49,-6.85,-24.22,-1.18,-10.55,-23.10,-2.06,-20.82,-23.20,-7.37,-3.15,-17.69,-22.94,-6.57,-0.19,-16.32,-22.41,-3.85,,
2002,350,12,2002-350,Cool,,,,,,-4.03,-10.48,0.65,,,,-4.64,-10.00,-0.05,,,,,,-3.70,-22.58,0.49,-7.17,-23.15,-1.20,-7.71,-12.01,-2.23,-11.38,-10.29,-7.60,-3.24,-10.04,-11.01,-6.74,-0.19,-12.17,-9.65,-4.07,,
2002,351,12,2002-351,Cool,,,,,,-3.34,-6.47,0.64,,,,-3.81,-5.95,-0.02,,,,,,-3.84,-9.71,0.51,-7.04,-10.07,-1.23,-5.19,-8.41,-2.27,-7.71,-6.23,-7.57,-2.60,-7.64,-7.25,-6.72,-0.16,-8.48,-5.52,-4.09,,
2002,352,12,2002-352,Cool,,,,,,-3.00,-4.76,0.61,,,,-2.96,-4.16,-0.01,,,,,,-3.28,-5.72,0.55,-6.07,-6.07,-1.31,-3.91,-7.32,-2.17,-6.24,-4.89,-7.33,-2.30,-6.84,-6.02,-6.54,-0.15,-6.62,-4.26,-3.85,,
2002,353,12,2002-353,Cool,,,,,,-2.20,-5.69,0.59,,,,-2.34,-5.06,0.01,,,,,,-2.59,-4.09,0.54,-5.35,-4.50,-1.38,-3.33,-7.84,-2.00,-6.32,-5.48,-6.97,-2.18,-7.19,-6.56,-6.28,-0.14,-5.76,-4.86,-3.54,,
2002,354,12,2002-354,Cool,,,,,,-1.64,-5.98,0.58,,,,-2.04,-5.36,0.01,,,,,,-2.07,-5.00,0.54,-4.74,-5.22,-1.44,-3.29,-8.25,-1.85,-6.43,-5.92,-6.67,-2.39,-7.46,-6.97,-6.05,-0.15,-5.71,-5.32,-3.24,,
2002,355,12,2002-355,Cool,,,,,,-1.86,-9.72,0.57,,,,-1.91,-9.04,0.00,,,,,,-1.77,-5.31,0.53,-4.72,-5.61,-1.48,-3.94,-11.54,-1.73,-8.14,-9.74,-6.37,-2.62,-9.72,-10.50,-5.83,-0.16,-6.66,-9.11,-3.03,,
2002,356,12,2002-356,Cool,,,,,,-4.48,-13.92,0.56,,,,-1.97,-13.21,-0.01,,,,,,-1.64,-9.04,0.53,-4.81,-9.32,-1.51,-5.45,-15.01,-1.69,-10.91,-13.73,-6.17,-3.01,-12.08,-14.19,-5.68,-0.18,-8.86,-13.10,-2.94,,
2002,357,12,2002-357,Cool,,,,,,-5.50,-17.06,0.55,,,,-2.24,-16.39,-0.02,,,,,,-1.65,-13.17,0.52,-5.17,-13.41,-1.54,-6.66,-17.73,-1.76,-13.80,-16.78,-6.10,-3.81,-13.89,-17.00,-5.62,-0.22,-10.63,-16.23,-3.02,,
2002,358,12,2002-358,Cool,,,,,,-5.48,-21.49,0.56,,,,-2.64,-20.57,-0.03,,,,,,-1.91,-16.23,0.51,-5.62,-16.50,-1.56,-8.16,-20.86,-1.91,-16.90,-20.41,-6.24,-4.82,-16.04,-20.36,-5.73,-0.27,-12.83,-19.83,-3.23,,
2002,359,12,2002-359,Cool,,,,,,-5.27,-19.81,0.56,,,,-3.14,-18.63,-0.04,,,,,,-2.44,-20.24,0.49,-6.02,-20.61,-1.59,-7.88,-19.67,-2.15,-15.33,-19.07,-6.47,-5.44,-15.24,-19.12,-5.90,-0.30,-12.42,-18.46,-3.52,,
2002,360,12,2002-360,Cool,,,,,,-4.86,-17.08,0.54,,,,-3.42,-16.18,-0.05,,,,,,-2.98,-18.61,0.48,-6.36,-18.96,-1.64,-7.85,-17.60,-2.34,-14.98,-16.65,-6.80,-5.85,-13.81,-16.88,-6.15,-0.32,-12.37,-16.08,-3.81,,
2002,361,12,2002-361,Cool,,,,,,-5.01,-13.05,0.53,,,,-3.60,-11.91,-0.06,,,,,,-3.29,-16.01,0.47,-6.59,-16.24,-1.70,-6.63,-13.85,-2.51,-11.75,-12.33,-6.96,-5.85,-11.25,-12.89,-6.27,-0.32,-10.59,-11.77,-4.02,,
2002,362,12,2002-362,Cool,,,,,,-6.11,-19.47,0.52,,,,-3.39,-19.06,-0.07,,,,,,-3.44,-11.88,0.48,-6.51,-12.16,-1.78,-8.13,-19.44,-2.55,-16.29,-18.86,-6.95,-6.31,-15.12,-18.93,-6.26,-0.34,-12.79,-18.20,-4.17,,
2002,363,12,2002-363,Cool,,,,,,-7.24,-29.26,0.51,,,,-3.68,-27.45,-0.09,,,,,,-3.30,-18.50,0.45,-6.20,-18.93,-1.84,-10.90,-26.30,-2.63,-22.86,-26.91,-7.11,-7.81,-19.89,-26.36,-6.38,-0.41,-16.84,-26.08,-4.28,,
2002,364,12,2002-364,Cool,,,,,,-7.47,-25.94,0.50,,,,-4.42,-24.39,-0.12,,,,,,-3.55,-27.05,0.40,-6.58,-27.76,-1.88,-12.29,-25.08,-2.92,-22.95,-24.70,-7.58,-8.94,-18.58,-24.32,-6.73,-0.47,-18.87,-24.68,-4.58,,
2002,365,12,2002-365,Cool,,,,,,-6.72,-27.73,0.49,,,,-4.85,-25.95,-0.14,,,,,,-4.19,-23.77,0.36,-7.30,-24.12,-1.93,-13.17,-25.04,-3.28,-23.93,-24.97,-7.97,-9.88,-18.74,-24.57,-7.02,-0.51,-20.16,-24.64,-5.06,,
2003,1,1,2003-1,Cool,,,,,,-6.84,-18.51,0.47,,,,-5.34,-17.44,-0.16,,,,,,-4.70,-24.94,0.33,-7.73,-25.02,-2.00,-10.42,-19.49,-3.66,-18.58,-18.37,-8.49,-9.99,-16.56,-18.89,-8.52,-0.53,-17.34,-17.67,-5.60,,
2003,2,1,2003-2,Cool,,,,,,-6.58,-15.37,0.45,,,,-5.19,-12.83,-0.17,,,,,,-5.12,-17.23,0.31,-8.10,-17.50,-2.09,-8.86,-15.81,-3.94,-14.65,-13.50,-8.63,-9.37,-13.56,-14.44,-8.65,-0.47,-14.37,-13.19,-5.95,,
2003,3,1,2003-3,Cool,,,,,,-6.02,-19.86,0.44,,,,-4.82,-17.33,-0.19,,,,,,-5.09,-12.54,0.27,-7.80,-12.51,-2.21,-8.81,-18.72,-3.99,-15.81,-16.92,-8.64,-9.08,-15.66,-17.57,-8.66,-0.44,-14.29,-16.73,-6.06,,
2003,4,1,2003-4,Cool,,,,,,-5.92,-17.63,0.45,,,,-4.76,-15.80,-0.22,,,,,,-4.79,-17.21,0.22,-7.46,-16.98,-2.31,-8.59,-17.55,-4.00,-15.20,-15.89,-8.71,-9.04,-15.03,-16.63,-8.73,-0.44,-13.86,-15.31,-6.04,,
2003,5,1,2003-5,Cool,,,,,,-5.90,-24.14,0.45,,,,-4.65,-22.47,-0.25,,,,,,-4.76,-15.82,0.15,-7.47,-16.13,-2.38,-9.73,-22.55,-4.00,-19.43,-22.00,-8.63,-9.26,-18.79,-22.22,-8.65,-0.46,-16.03,-21.41,-6.05,,
2003,6,1,2003-6,Cool,,,,,,-5.32,-7.36,0.43,,,,-4.86,-6.84,-0.28,,,,,,-4.70,-22.10,0.10,-7.37,-22.51,-2.44,-7.42,-10.63,-4.12,-9.23,-7.27,-8.79,-9.17,-9.73,-8.74,-8.80,-0.45,-11.64,-6.87,-6.03,,
2003,7,1,2003-7,Cool,,,,,,-4.17,-10.98,0.41,,,,-4.34,-10.07,-0.30,,,,,,-4.72,-6.42,0.06,-7.40,-6.66,-2.51,-6.35,-13.34,-4.13,-10.09,-10.75,-8.58,-8.00,-11.87,-11.92,-8.61,-0.34,-9.60,-10.18,-6.06,,
2003,8,1,2003-8,Cool,,,,,,-4.02,-21.32,0.42,,,,-3.84,-20.85,-0.33,,,,,,-4.35,-9.92,0.04,-6.79,-10.13,-2.58,-8.89,-21.90,-3.93,-17.82,-21.05,-8.38,-8.59,-18.20,-21.35,-8.42,-0.39,-14.43,-20.61,-5.87,,
2003,9,1,2003-9,Cool,,,,,,-10.59,-18.59,0.42,,,,-4.11,-17.98,-0.37,,,,,,-3.90,-20.36,-0.05,-6.52,-20.81,-2.59,-8.79,-19.64,-3.98,-16.09,-18.53,-8.48,-9.18,-16.65,-19.04,-8.51,-0.45,-14.25,-17.86,-5.87,,
2003,10,1,2003-10,Cool,,,,,,-12.63,-19.52,0.42,,,,-4.23,-18.85,-0.40,,,,,,-4.14,-17.95,-0.11,-6.99,-18.35,-2.60,-8.79,-20.37,-4.12,-16.78,-19.42,-8.63,-9.43,-17.20,-19.86,-8.65,-0.47,-14.24,-18.75,-6.02,,
2003,11,1,2003-11,Cool,,,,,,-12.26,-22.20,0.41,,,,-4.22,-21.49,-0.43,,,,,,-4.33,-18.89,-0.16,-7.80,-19.36,-2.61,-9.44,-22.51,-4.24,-19.23,-22.00,-8.76,-9.96,-18.79,-22.22,-8.77,-0.52,-15.48,-21.36,-6.13,,
2003,12,1,2003-12,Cool,,,,,,-14.14,-24.65,0.40,,,,-4.33,-24.17,-0.46,,,,,,-4.38,-21.57,-0.22,-8.66,-22.21,-2.65,-10.32,-24.44,-4.39,-21.62,-24.35,-8.98,-10.67,-20.23,-24.36,-8.98,-0.59,-17.15,-23.71,-6.27,,
2003,13,1,2003-13,Cool,,,,,,-14.42,-26.83,0.39,,,,-4.62,-26.52,-0.50,,,,,,-4.49,-23.96,-0.28,-9.62,-24.71,-2.73,-11.21,-25.95,-4.63,-24.12,-26.19,-9.25,-11.62,-21.37,-26.05,-9.23,-0.68,-18.85,-25.55,-6.48,,
2003,14,1,2003-14,Cool,,,,,,-13.18,-18.55,0.39,,,,-5.02,-18.28,-0.53,,,,,,-4.76,-26.01,-0.33,-10.50,-26.83,-2.86,-10.19,-19.68,-4.95,-18.59,-18.61,-9.47,-11.78,-16.70,-19.11,-9.43,-0.69,-16.90,-17.91,-6.81,,
2003,15,1,2003-15,Cool,,,,,,-12.20,-20.25,0.37,,,,-5.09,-19.99,-0.57,,,,,,-5.12,-17.87,-0.38,-11.00,-18.34,-3.02,-9.95,-21.14,-5.18,-19.41,-20.20,-9.67,-11.27,-17.68,-20.57,-9.62,-0.65,-16.45,-19.69,-7.08,,
2003,16,1,2003-16,Cool,,,,,,-13.58,-21.12,0.36,,,,-5.14,-20.59,-0.63,,,,,,-5.24,-19.45,-0.44,-10.54,-19.83,-3.22,-10.52,-21.78,-5.31,-20.29,-20.65,-9.79,-11.68,-17.96,-20.98,-9.73,-0.68,-17.53,-20.47,-7.18,,
2003,17,1,2003-17,Cool,,,,,,-11.74,-21.97,0.35,,,,-5.37,-21.28,-0.68,,,,,,-5.20,-19.99,-0.50,-11.08,-20.44,-3.39,-10.19,-22.25,-5.47,-20.00,-21.58,-9.96,-11.55,-18.53,-21.83,-9.89,-0.67,-16.90,-21.04,-7.32,,
2003,18,1,2003-18,Cool,,,,,,-14.49,-25.37,0.34,,,,-5.44,-25.00,-0.75,,,,,,-5.34,-21.10,-0.57,-11.04,-21.73,-3.56,-11.29,-25.08,-5.60,-23.43,-25.06,-10.19,-12.36,-20.67,-25.01,-10.10,-0.75,-19.00,-24.49,-7.40,,
2003,19,1,2003-19,Cool,,,,,,-14.98,-29.85,0.34,,,,-5.75,-29.36,-0.84,,,,,,-5.43,-24.61,-0.65,-11.88,-25.33,-3.72,-12.23,-28.75,-5.83,-26.60,-29.59,-10.48,-13.03,-23.46,-29.16,-10.37,-0.81,-20.79,-28.97,-7.56,,
2003,20,1,2003-20,Cool,,,,,,-12.65,-28.13,0.32,,,,-6.15,-27.38,-0.92,,,,,,-5.73,-29.16,-0.72,-12.61,-30.16,-3.89,-12.33,-26.54,-6.11,-25.08,-26.98,-10.69,-13.71,-21.85,-26.77,-10.57,-0.87,-20.97,-26.27,-7.85,,
2003,21,1,2003-21,Cool,,,,,,-10.61,-32.61,0.32,,,,-6.49,-30.28,-1.02,,,,,,-6.17,-26.79,-0.80,-13.39,-27.60,-4.08,-13.26,-28.51,-6.42,-27.39,-29.53,-10.98,-14.32,-23.42,-29.10,-10.84,-0.93,-22.74,-28.67,-8.14,,
